bin,position,mean,sem,genotype,region,group,n_regions
69,1443.0379746835442,1.5574726773105478,0.014822558027426205,dKO,promoter,none,14910
70,1493.6708860759495,1.5586047335477755,0.014795731133890197,dKO,promoter,none,14910
71,1544.3037974683543,1.5616885888275316,0.014806169785124895,dKO,promoter,none,14910
72,1594.9367088607596,1.5744672866178142,0.014891195129844948,dKO,promoter,none,14910
73,1645.5696202531644,1.577270270691791,0.014944061353131062,dKO,promoter,none,14910
74,1696.2025316455697,1.5810928894265248,0.015104959492048122,dKO,promoter,none,14910
75,1746.8354430379745,1.5882006684203829,0.015095314060802053,dKO,promoter,none,14910
76,1797.4683544303798,1.596915932342085,0.015074990004050461,dKO,promoter,none,14910
77,1848.1012658227846,1.6021623468770936,0.015156793079529843,dKO,promoter,none,14910
78,1898.73417721519,1.6125937723247505,0.015156962291644913,dKO,promoter,none,14910
79,1949.3670886075947,1.6124911896347185,0.015196140498650814,dKO,promoter,none,14910
80,2000,1.6197128447574485,0.015426047017011996,dKO,promoter,none,14910
1,-2000,6.967487316992827,0.21011863570740225,dKO,5UTR,parallel,4744
2,-1949.367088607595,6.993036144265068,0.20891663309888484,dKO,5UTR,parallel,4744
3,-1898.73417721519,7.076504410913213,0.20738872401272596,dKO,5UTR,parallel,4744
4,-1848.1012658227849,7.174906477050007,0.20521932251560188,dKO,5UTR,parallel,4744
5,-1797.4683544303798,7.219314165240496,0.2027516792146422,dKO,5UTR,parallel,4744
6,-1746.8354430379748,7.308069260916963,0.2060462239599001,dKO,5UTR,parallel,4744
7,-1696.2025316455697,7.424819243444426,0.21204461466223815,dKO,5UTR,parallel,4744
8,-1645.5696202531644,7.627574675431273,0.22434440828933352,dKO,5UTR,parallel,4744
9,-1594.9367088607596,7.858002934051136,0.24472751206341511,dKO,5UTR,parallel,4744
10,-1544.3037974683543,7.96450890916797,0.24036025045401824,dKO,5UTR,parallel,4744
11,-1493.6708860759495,8.040118371305036,0.24067900890410793,dKO,5UTR,parallel,4744
12,-1443.0379746835442,8.194484161027969,0.25527812556959595,dKO,5UTR,parallel,4744
13,-1392.4050632911392,8.343680357592806,0.26081300650706146,dKO,5UTR,parallel,4744
14,-1341.7721518987341,8.523451789423882,0.2586258597118752,dKO,5UTR,parallel,4744
15,-1291.139240506329,8.685694677685003,0.2529287483383395,dKO,5UTR,parallel,4744
16,-1240.506329113924,8.823922439055238,0.24778650823225354,dKO,5UTR,parallel,4744
17,-1189.873417721519,9.112999770383174,0.2535425052941698,dKO,5UTR,parallel,4744
18,-1139.240506329114,9.504585142019527,0.2672186648920525,dKO,5UTR,parallel,4744
19,-1088.607594936709,9.93662734588138,0.2866715152212716,dKO,5UTR,parallel,4744
20,-1037.9746835443038,10.343824366126723,0.29792287668412587,dKO,5UTR,parallel,4744
21,-987.3417721518988,10.696730128053435,0.3049648006000592,dKO,5UTR,parallel,4744
22,-936.7088607594937,11.172049386255221,0.3152941457690074,dKO,5UTR,parallel,4744
23,-886.0759493670887,11.676124177274575,0.325522097360672,dKO,5UTR,parallel,4744
24,-835.4430379746836,12.185112125636689,0.331532415407403,dKO,5UTR,parallel,4744
25,-784.8101265822784,12.798912734081231,0.3398824155662219,dKO,5UTR,parallel,4744
26,-734.1772151898733,13.274107617419412,0.337439026766042,dKO,5UTR,parallel,4744
27,-683.5443037974683,13.835890959308113,0.33402870902634585,dKO,5UTR,parallel,4744
28,-632.9113924050632,14.587029721781636,0.34297420461014133,dKO,5UTR,parallel,4744
29,-582.2784810126582,15.474060067954259,0.3610568344444387,dKO,5UTR,parallel,4744
30,-531.6455696202531,16.292158513032465,0.3788829609433763,dKO,5UTR,parallel,4744
31,-481.0126582278481,17.137215917628925,0.39570710271486387,dKO,5UTR,parallel,4744
32,-430.37974683544303,18.06206872484971,0.4127833635230514,dKO,5UTR,parallel,4744
33,-379.746835443038,19.00575389971637,0.42942766545623706,dKO,5UTR,parallel,4744
34,-329.11392405063293,19.91972774176818,0.4486684272733236,dKO,5UTR,parallel,4744
35,-278.4810126582279,20.831235342812445,0.46726460869045106,dKO,5UTR,parallel,4744
36,-227.84810126582283,21.57842985234229,0.4800984424683834,dKO,5UTR,parallel,4744
37,-177.21518987341778,22.2378239224795,0.4860203179660453,dKO,5UTR,parallel,4744
38,-126.58227848101274,22.58310831465267,0.4786171781892241,dKO,5UTR,parallel,4744
39,-75.94936708860769,22.607386964201222,0.45977028010247173,dKO,5UTR,parallel,4744
40,-25.316455696202638,22.322756841337334,0.4377048364986505,dKO,5UTR,parallel,4744
41,25.31645569620241,21.810215924493445,0.41657669270037406,dKO,5UTR,parallel,4744
42,75.94936708860769,21.31546090660486,0.4062339828761971,dKO,5UTR,parallel,4744
43,126.58227848101251,20.74786220547522,0.39699795481016,dKO,5UTR,parallel,4744
44,177.21518987341778,20.039906612373322,0.377877457851841,dKO,5UTR,parallel,4744
45,227.8481012658226,19.19748704241108,0.35678891192755813,dKO,5UTR,parallel,4744
46,278.4810126582279,18.40061521545597,0.34419624621852124,dKO,5UTR,parallel,4744
47,329.1139240506327,17.682045554646017,0.3350250167258882,dKO,5UTR,parallel,4744
48,379.746835443038,16.99565361274284,0.3342713346504064,dKO,5UTR,parallel,4744
49,430.37974683544326,16.22893492065098,0.3335665074942827,dKO,5UTR,parallel,4744
50,481.0126582278481,15.555399356628985,0.3349503095002037,dKO,5UTR,parallel,4744
51,531.6455696202534,14.984325203105364,0.33913907415444267,dKO,5UTR,parallel,4744
52,582.2784810126582,14.47065785032015,0.34534375320947613,dKO,5UTR,parallel,4744
53,632.9113924050635,13.924691049468155,0.3450970410828907,dKO,5UTR,parallel,4744
54,683.5443037974683,13.354905307163444,0.3392688089650079,dKO,5UTR,parallel,4744
55,734.1772151898736,12.795162884581954,0.3317857790177104,dKO,5UTR,parallel,4744
56,784.8101265822784,12.24098630090387,0.3249867995634428,dKO,5UTR,parallel,4744
57,835.4430379746836,11.796906567027289,0.32052356905614826,dKO,5UTR,parallel,4744
58,886.0759493670885,11.349840464621966,0.31625217955439144,dKO,5UTR,parallel,4744
59,936.7088607594937,10.917760946453289,0.3064677009861594,dKO,5UTR,parallel,4744
60,987.3417721518986,10.512906565691997,0.29542123835834583,dKO,5UTR,parallel,4744
61,1037.9746835443038,10.09921348133236,0.2844235390799962,dKO,5UTR,parallel,4744
62,1088.6075949367087,9.700703271294056,0.274237364625318,dKO,5UTR,parallel,4744
63,1139.240506329114,9.342528622568894,0.2627610634101386,dKO,5UTR,parallel,4744
64,1189.8734177215188,9.010752689404525,0.25182232776311764,dKO,5UTR,parallel,4744
65,1240.506329113924,8.699177676497415,0.24117539730670015,dKO,5UTR,parallel,4744
66,1291.1392405063293,8.460406434687588,0.23582550067947708,dKO,5UTR,parallel,4744
67,1341.7721518987341,8.252620254319126,0.23015202234543788,dKO,5UTR,parallel,4744
68,1392.4050632911394,8.061990635179113,0.22584922138018831,dKO,5UTR,parallel,4744
69,1443.0379746835442,7.854721164315386,0.22251614014849838,dKO,5UTR,parallel,4744
70,1493.6708860759495,7.68618558181076,0.22125610332562376,dKO,5UTR,parallel,4744
71,1544.3037974683543,7.472440291196694,0.21693484474432786,dKO,5UTR,parallel,4744
72,1594.9367088607596,7.27150809932653,0.21143684675535346,dKO,5UTR,parallel,4744
73,1645.5696202531644,7.1526979533102555,0.20900442960981444,dKO,5UTR,parallel,4744
74,1696.2025316455697,7.074995228912369,0.2108340839426997,dKO,5UTR,parallel,4744
75,1746.8354430379745,6.940092125467667,0.20543815419156908,dKO,5UTR,parallel,4744
76,1797.4683544303798,6.887802413754279,0.20492352311914686,dKO,5UTR,parallel,4744
77,1848.1012658227846,6.825485072579861,0.20240180291785456,dKO,5UTR,parallel,4744
78,1898.73417721519,6.663974967260184,0.19288525389623326,dKO,5UTR,parallel,4744
79,1949.3670886075947,6.54668722603514,0.18603094570291281,dKO,5UTR,parallel,4744
80,2000,6.423163609935736,0.1778853264425883,dKO,5UTR,parallel,4744
1,-2000,7.980204931345811,1.2957796796662264,dKO,5UTR,antiparallel,343
2,-1949.367088607595,7.795402650453143,1.2360015560720734,dKO,5UTR,antiparallel,343
3,-1898.73417721519,7.558118530589475,1.0944283461166218,dKO,5UTR,antiparallel,343
4,-1848.1012658227849,7.41123715428268,0.985128044751698,dKO,5UTR,antiparallel,343
5,-1797.4683544303798,7.158393787302011,0.8594883170330548,dKO,5UTR,antiparallel,343
6,-1746.8354430379748,7.231084009975455,0.8652738688064144,dKO,5UTR,antiparallel,343
7,-1696.2025316455697,7.4194113823531085,0.9110963644755562,dKO,5UTR,antiparallel,343
8,-1645.5696202531644,7.372732909075604,0.890614047345293,dKO,5UTR,antiparallel,343
9,-1594.9367088607596,7.3996017298615016,0.9035872122020014,dKO,5UTR,antiparallel,343
10,-1544.3037974683543,7.353481026692108,0.8526247137003218,dKO,5UTR,antiparallel,343
11,-1493.6708860759495,7.126309961301824,0.7616443504036023,dKO,5UTR,antiparallel,343
12,-1443.0379746835442,6.883200363294955,0.6840917968641035,dKO,5UTR,antiparallel,343
13,-1392.4050632911392,6.698338589443526,0.5995092880131996,dKO,5UTR,antiparallel,343
14,-1341.7721518987341,6.701551965784401,0.5493770709809,dKO,5UTR,antiparallel,343
15,-1291.139240506329,6.951054478803807,0.5954650066411007,dKO,5UTR,antiparallel,343
16,-1240.506329113924,7.261195235609197,0.6964205761435873,dKO,5UTR,antiparallel,343
17,-1189.873417721519,7.35258607169282,0.752325071975793,dKO,5UTR,antiparallel,343
18,-1139.240506329114,7.274581922405083,0.7192338132338778,dKO,5UTR,antiparallel,343
19,-1088.607594936709,7.202665576142403,0.6428369191083355,dKO,5UTR,antiparallel,343
20,-1037.9746835443038,7.58128330690636,0.6412103549406256,dKO,5UTR,antiparallel,343
21,-987.3417721518988,8.063303902390167,0.7250313436120208,dKO,5UTR,antiparallel,343
22,-936.7088607594937,8.613686964453947,0.7906038257141557,dKO,5UTR,antiparallel,343
23,-886.0759493670887,8.805582282063565,0.7971873445240971,dKO,5UTR,antiparallel,343
24,-835.4430379746836,9.137880209388955,0.8133349852069424,dKO,5UTR,antiparallel,343
25,-784.8101265822784,9.752697739214197,0.8292308732668022,dKO,5UTR,antiparallel,343
26,-734.1772151898733,10.243643303916105,0.8470842889288719,dKO,5UTR,antiparallel,343
27,-683.5443037974683,10.905388072338697,0.8823975900598429,dKO,5UTR,antiparallel,343
28,-632.9113924050632,12.037438857944645,0.9594143341685241,dKO,5UTR,antiparallel,343
29,-582.2784810126582,13.11094622783457,1.0452320708622844,dKO,5UTR,antiparallel,343
30,-531.6455696202531,13.918417791553326,1.1200048744011324,dKO,5UTR,antiparallel,343
31,-481.0126582278481,14.902862647140454,1.1859172756964398,dKO,5UTR,antiparallel,343
32,-430.37974683544303,16.042637609988308,1.2966987638599203,dKO,5UTR,antiparallel,343
33,-379.746835443038,17.059237053563457,1.435814581161386,dKO,5UTR,antiparallel,343
34,-329.11392405063293,18.029704863663664,1.5398265778331295,dKO,5UTR,antiparallel,343
35,-278.4810126582279,18.838118394806735,1.5723653762085894,dKO,5UTR,antiparallel,343
36,-227.84810126582283,19.720597273763577,1.5933140423536962,dKO,5UTR,antiparallel,343
37,-177.21518987341778,20.276363912963312,1.5739627336196593,dKO,5UTR,antiparallel,343
38,-126.58227848101274,20.735211234477333,1.5136189227139063,dKO,5UTR,antiparallel,343
39,-75.94936708860769,20.844755622979157,1.4471822741506808,dKO,5UTR,antiparallel,343
40,-25.316455696202638,20.9478947423035,1.417398168649021,dKO,5UTR,antiparallel,343
41,25.31645569620241,20.88141264723156,1.4144626320496347,dKO,5UTR,antiparallel,343
42,75.94936708860769,20.609549113561854,1.3863116933285997,dKO,5UTR,antiparallel,343
43,126.58227848101251,20.29738063473975,1.3424598464106625,dKO,5UTR,antiparallel,343
44,177.21518987341778,19.95741952923459,1.2460764773764972,dKO,5UTR,antiparallel,343
45,227.8481012658226,19.341468314042476,1.179564889605506,dKO,5UTR,antiparallel,343
46,278.4810126582279,18.702585573062027,1.1421988539486718,dKO,5UTR,antiparallel,343
47,329.1139240506327,18.19910257627248,1.1626944144942826,dKO,5UTR,antiparallel,343
48,379.746835443038,17.642778772795744,1.2221922883568423,dKO,5UTR,antiparallel,343
49,430.37974683544326,17.383844166114795,1.2927072352131304,dKO,5UTR,antiparallel,343
50,481.0126582278481,17.249028709219775,1.3490639539743083,dKO,5UTR,antiparallel,343
51,531.6455696202534,16.772987050748313,1.404793130907696,dKO,5UTR,antiparallel,343
52,582.2784810126582,16.135576012410272,1.4407256462485936,dKO,5UTR,antiparallel,343
53,632.9113924050635,15.475004021755344,1.4617553772910412,dKO,5UTR,antiparallel,343
54,683.5443037974683,14.652087250976914,1.4567345529472167,dKO,5UTR,antiparallel,343
55,734.1772151898736,14.120416848464888,1.4313449273723533,dKO,5UTR,antiparallel,343
56,784.8101265822784,13.617354368971203,1.4172057611077788,dKO,5UTR,antiparallel,343
57,835.4430379746836,13.391728427301228,1.49325985264913,dKO,5UTR,antiparallel,343
58,886.0759493670885,12.939925293716211,1.516927437922947,dKO,5UTR,antiparallel,343
59,936.7088607594937,12.583685354187839,1.5470846853825744,dKO,5UTR,antiparallel,343
60,987.3417721518986,11.93498462911945,1.474195899901115,dKO,5UTR,antiparallel,343
61,1037.9746835443038,11.373963692350452,1.3640068957637816,dKO,5UTR,antiparallel,343
62,1088.6075949367087,10.762079171416131,1.1668838747615868,dKO,5UTR,antiparallel,343
63,1139.240506329114,10.212329683215787,1.0041845618200576,dKO,5UTR,antiparallel,343
64,1189.8734177215188,9.970470016850674,0.9288916342196774,dKO,5UTR,antiparallel,343
65,1240.506329113924,9.765034434614654,0.9058614137726393,dKO,5UTR,antiparallel,343
66,1291.1392405063293,9.560489670850329,0.8866538844243451,dKO,5UTR,antiparallel,343
67,1341.7721518987341,9.283853092385915,0.835087529670211,dKO,5UTR,antiparallel,343
68,1392.4050632911394,9.122846445395485,0.830814518380691,dKO,5UTR,antiparallel,343
69,1443.0379746835442,9.034143719828394,0.8584162308788953,dKO,5UTR,antiparallel,343
70,1493.6708860759495,8.967901039035489,0.9553406607239288,dKO,5UTR,antiparallel,343
71,1544.3037974683543,9.031978477426126,1.044355343402119,dKO,5UTR,antiparallel,343
72,1594.9367088607596,9.114740184013767,1.1204898182310814,dKO,5UTR,antiparallel,343
73,1645.5696202531644,9.185842631794621,1.1513767864992508,dKO,5UTR,antiparallel,343
74,1696.2025316455697,9.160710569517025,1.1729726684676005,dKO,5UTR,antiparallel,343
75,1746.8354430379745,9.101501594861812,1.1435954018490029,dKO,5UTR,antiparallel,343
76,1797.4683544303798,8.762401887805167,1.0712298628740902,dKO,5UTR,antiparallel,343
77,1848.1012658227846,8.430458084021643,0.9853041252754547,dKO,5UTR,antiparallel,343
78,1898.73417721519,7.900927927503317,0.8980336952702306,dKO,5UTR,antiparallel,343
79,1949.3670886075947,7.454599442454191,0.8093881410249361,dKO,5UTR,antiparallel,343
80,2000,7.0739484310636715,0.7619137131637018,dKO,5UTR,antiparallel,343
1,-2000,6.911055672949269,0.5145138477713775,dKO,5UTR,hybrid,728
2,-1949.367088607595,6.992553610961079,0.5488765160417655,dKO,5UTR,hybrid,728
3,-1898.73417721519,7.092381304963168,0.5531549796253855,dKO,5UTR,hybrid,728
4,-1848.1012658227849,7.168484858689291,0.5355268389851627,dKO,5UTR,hybrid,728
5,-1797.4683544303798,7.369276188236453,0.5486854417529435,dKO,5UTR,hybrid,728
6,-1746.8354430379748,7.650028760813095,0.5820708863622708,dKO,5UTR,hybrid,728
7,-1696.2025316455697,7.979510796400872,0.6292540362278205,dKO,5UTR,hybrid,728
8,-1645.5696202531644,8.209717658849863,0.6588993512971147,dKO,5UTR,hybrid,728
9,-1594.9367088607596,8.300806757149461,0.662343724746609,dKO,5UTR,hybrid,728
10,-1544.3037974683543,8.455603612380806,0.6757191667050627,dKO,5UTR,hybrid,728
11,-1493.6708860759495,8.509424489087019,0.6684784040794483,dKO,5UTR,hybrid,728
12,-1443.0379746835442,8.49373195159348,0.6551867652286217,dKO,5UTR,hybrid,728
13,-1392.4050632911392,8.620797613174705,0.6950657714131714,dKO,5UTR,hybrid,728
14,-1341.7721518987341,8.871511208076617,0.7576403340838264,dKO,5UTR,hybrid,728
15,-1291.139240506329,9.130325991972025,0.802111979785195,dKO,5UTR,hybrid,728
16,-1240.506329113924,9.567598753399029,0.8483331807749933,dKO,5UTR,hybrid,728
17,-1189.873417721519,10.041948115445756,0.8862040306675568,dKO,5UTR,hybrid,728
18,-1139.240506329114,10.318131328013354,0.8480845330596871,dKO,5UTR,hybrid,728
19,-1088.607594936709,10.506041858118751,0.7735696383290608,dKO,5UTR,hybrid,728
20,-1037.9746835443038,10.74407232097872,0.7164622010719578,dKO,5UTR,hybrid,728
21,-987.3417721518988,11.27276020497957,0.7825227266424328,dKO,5UTR,hybrid,728
22,-936.7088607594937,11.933911828435821,0.882610478781664,dKO,5UTR,hybrid,728
23,-886.0759493670887,12.588659291051247,0.9634315766137975,dKO,5UTR,hybrid,728
24,-835.4430379746836,13.400413595647603,1.0520891918653656,dKO,5UTR,hybrid,728
25,-784.8101265822784,14.207879394923811,1.0494633613949427,dKO,5UTR,hybrid,728
26,-734.1772151898733,15.03347188559098,1.0657260933690564,dKO,5UTR,hybrid,728
27,-683.5443037974683,15.920026889546014,1.093861897802507,dKO,5UTR,hybrid,728
28,-632.9113924050632,16.816045952919637,1.1291836329677811,dKO,5UTR,hybrid,728
29,-582.2784810126582,17.750076085680572,1.1618641310894708,dKO,5UTR,hybrid,728
30,-531.6455696202531,18.54469858605128,1.1860015361479612,dKO,5UTR,hybrid,728
31,-481.0126582278481,19.30653970625047,1.2143021509546115,dKO,5UTR,hybrid,728
32,-430.37974683544303,20.04855269023787,1.210731543914378,dKO,5UTR,hybrid,728
33,-379.746835443038,21.173886157156346,1.2480853155033085,dKO,5UTR,hybrid,728
34,-329.11392405063293,22.337219069850097,1.2914649563688176,dKO,5UTR,hybrid,728
35,-278.4810126582279,23.583468626966845,1.3208561099489997,dKO,5UTR,hybrid,728
36,-227.84810126582283,24.731242651940484,1.3352212286438536,dKO,5UTR,hybrid,728
37,-177.21518987341778,25.855249675801605,1.406742241315141,dKO,5UTR,hybrid,728
38,-126.58227848101274,26.530840896496844,1.4602139699598418,dKO,5UTR,hybrid,728
39,-75.94936708860769,26.498065879097133,1.4340575718218274,dKO,5UTR,hybrid,728
40,-25.316455696202638,26.073168774962205,1.3925653112553456,dKO,5UTR,hybrid,728
41,25.31645569620241,25.309697890672492,1.3183691024546143,dKO,5UTR,hybrid,728
42,75.94936708860769,24.135943839415745,1.262248987977406,dKO,5UTR,hybrid,728
43,126.58227848101251,22.967185062811925,1.221869965621506,dKO,5UTR,hybrid,728
44,177.21518987341778,22.00371563511781,1.1979439687630813,dKO,5UTR,hybrid,728
45,227.8481012658226,21.111759364423733,1.1976249543917175,dKO,5UTR,hybrid,728
46,278.4810126582279,20.02210339232242,1.1723734887505435,dKO,5UTR,hybrid,728
47,329.1139240506327,19.088237897015752,1.1096194671246904,dKO,5UTR,hybrid,728
48,379.746835443038,18.13106713616586,1.0339684892304406,dKO,5UTR,hybrid,728
49,430.37974683544326,17.268704546739112,0.9912448194136333,dKO,5UTR,hybrid,728
50,481.0126582278481,16.486478436770458,0.998624099134122,dKO,5UTR,hybrid,728
51,531.6455696202534,15.55747288222933,0.9997438887338516,dKO,5UTR,hybrid,728
52,582.2784810126582,14.57471886637119,0.9742587296141855,dKO,5UTR,hybrid,728
53,632.9113924050635,13.933875544939067,1.0113332190395043,dKO,5UTR,hybrid,728
54,683.5443037974683,13.365063517030341,1.0405182265369481,dKO,5UTR,hybrid,728
55,734.1772151898736,12.821668634674488,1.0509761943308347,dKO,5UTR,hybrid,728
56,784.8101265822784,12.062404032659618,1.0177708989087835,dKO,5UTR,hybrid,728
57,835.4430379746836,11.61519898105672,0.9811095930661708,dKO,5UTR,hybrid,728
58,886.0759493670885,11.297620570671645,0.9105080251690796,dKO,5UTR,hybrid,728
59,936.7088607594937,11.03699633611755,0.932417470091862,dKO,5UTR,hybrid,728
60,987.3417721518986,10.691380873438202,0.9529431499251347,dKO,5UTR,hybrid,728
61,1037.9746835443038,10.487358772298355,0.9496199169751444,dKO,5UTR,hybrid,728
62,1088.6075949367087,10.212415147570027,0.9319012929079779,dKO,5UTR,hybrid,728
63,1139.240506329114,9.92909540846125,0.9259877615182419,dKO,5UTR,hybrid,728
64,1189.8734177215188,9.54930563594832,0.8823052137704045,dKO,5UTR,hybrid,728
65,1240.506329113924,9.038692061756993,0.7758312351766128,dKO,5UTR,hybrid,728
66,1291.1392405063293,8.69254837788505,0.6922844420652661,dKO,5UTR,hybrid,728
67,1341.7721518987341,8.292899899368102,0.6247408773178071,dKO,5UTR,hybrid,728
68,1392.4050632911394,7.994060786308605,0.5800653020088001,dKO,5UTR,hybrid,728
69,1443.0379746835442,7.707970867074017,0.5479251450526271,dKO,5UTR,hybrid,728
70,1493.6708860759495,7.52977592499374,0.5119381316211324,dKO,5UTR,hybrid,728
71,1544.3037974683543,7.2382823975990105,0.4527943298264979,dKO,5UTR,hybrid,728
72,1594.9367088607596,7.07495450322008,0.4366799975383508,dKO,5UTR,hybrid,728
73,1645.5696202531644,6.933617622416753,0.41621079152441054,dKO,5UTR,hybrid,728
74,1696.2025316455697,6.765854942287717,0.39863983144910203,dKO,5UTR,hybrid,728
75,1746.8354430379745,6.828327089130005,0.4070306461866011,dKO,5UTR,hybrid,728
76,1797.4683544303798,6.794777155566565,0.41484886401018384,dKO,5UTR,hybrid,728
77,1848.1012658227846,6.558622204265097,0.3936419407035305,dKO,5UTR,hybrid,728
78,1898.73417721519,6.347891925566799,0.3773920456808561,dKO,5UTR,hybrid,728
79,1949.3670886075947,6.217019212036343,0.37295415076463895,dKO,5UTR,hybrid,728
80,2000,6.154494843441488,0.3829601589016135,dKO,5UTR,hybrid,728
1,-2000,3.6206599605329255,0.07371120653320695,dKO,5UTR,none,16000
2,-1949.367088607595,3.6028142696002323,0.07263533563100975,dKO,5UTR,none,16000
3,-1898.73417721519,3.58620701509089,0.07202714295728875,dKO,5UTR,none,16000
4,-1848.1012658227849,3.5705957477587353,0.07093915446094856,dKO,5UTR,none,16000
5,-1797.4683544303798,3.551211365924175,0.06993425739526704,dKO,5UTR,none,16000
6,-1746.8354430379748,3.560954614996669,0.06971898186502036,dKO,5UTR,none,16000
7,-1696.2025316455697,3.556974502614682,0.06994364340501841,dKO,5UTR,none,16000
8,-1645.5696202531644,3.553730432707028,0.06992045184982691,dKO,5UTR,none,16000
9,-1594.9367088607596,3.5361342209215585,0.06864232014836168,dKO,5UTR,none,16000
10,-1544.3037974683543,3.5102983030653667,0.0672201937752156,dKO,5UTR,none,16000
11,-1493.6708860759495,3.4919496083555326,0.06638161487449706,dKO,5UTR,none,16000
12,-1443.0379746835442,3.491756807221708,0.06701045135316587,dKO,5UTR,none,16000
13,-1392.4050632911392,3.4860097797765373,0.06835246529424747,dKO,5UTR,none,16000
14,-1341.7721518987341,3.4769551186995806,0.06771042972849413,dKO,5UTR,none,16000
15,-1291.139240506329,3.444887812107831,0.06648245340901066,dKO,5UTR,none,16000
16,-1240.506329113924,3.4205202959346153,0.06530376114083324,dKO,5UTR,none,16000
17,-1189.873417721519,3.4035890126763153,0.06480428205639589,dKO,5UTR,none,16000
18,-1139.240506329114,3.3644899883201074,0.06221628305320912,dKO,5UTR,none,16000
19,-1088.607594936709,3.318396606294409,0.05895872836992298,dKO,5UTR,none,16000
20,-1037.9746835443038,3.2799953082199456,0.05811530102961851,dKO,5UTR,none,16000
21,-987.3417721518988,3.2312250845435813,0.05683119498157272,dKO,5UTR,none,16000
22,-936.7088607594937,3.173436768118087,0.054944577006385054,dKO,5UTR,none,16000
23,-886.0759493670887,3.1145303221512566,0.05285279719489061,dKO,5UTR,none,16000
24,-835.4430379746836,3.0624159524774632,0.05158376993467581,dKO,5UTR,none,16000
25,-784.8101265822784,3.002182111407389,0.04977943466794269,dKO,5UTR,none,16000
26,-734.1772151898733,2.923827167774779,0.04735888996057148,dKO,5UTR,none,16000
27,-683.5443037974683,2.8425914359605167,0.04472733778253845,dKO,5UTR,none,16000
28,-632.9113924050632,2.766117390334988,0.041809061694627406,dKO,5UTR,none,16000
29,-582.2784810126582,2.67646932284589,0.038070231897232694,dKO,5UTR,none,16000
30,-531.6455696202531,2.5780750971219004,0.034012526074907574,dKO,5UTR,none,16000
31,-481.0126582278481,2.4857264013194675,0.030120703473667906,dKO,5UTR,none,16000
32,-430.37974683544303,2.3951290542595203,0.02690889644411082,dKO,5UTR,none,16000
33,-379.746835443038,2.320014669091944,0.024756036734040948,dKO,5UTR,none,16000
34,-329.11392405063293,2.2582762100055027,0.022959746092640166,dKO,5UTR,none,16000
35,-278.4810126582279,2.2183547625837035,0.02160034833875899,dKO,5UTR,none,16000
36,-227.84810126582283,2.182037799752576,0.020371673707052073,dKO,5UTR,none,16000
37,-177.21518987341778,2.153420369916659,0.01920722522482019,dKO,5UTR,none,16000
38,-126.58227848101274,2.1219203003398186,0.018206757146303588,dKO,5UTR,none,16000
39,-75.94936708860769,2.0982607437305925,0.017519356182132195,dKO,5UTR,none,16000
40,-25.316455696202638,2.076975896630623,0.017116474765318544,dKO,5UTR,none,16000
41,25.31645569620241,2.0642773578667337,0.017133428814994463,dKO,5UTR,none,16000
42,75.94936708860769,2.0641941620186346,0.017310344424501137,dKO,5UTR,none,16000
43,126.58227848101251,2.0974468728173212,0.018000866808117955,dKO,5UTR,none,16000
44,177.21518987341778,2.124310256093514,0.01877600519220723,dKO,5UTR,none,16000
45,227.8481012658226,2.1561248197768177,0.019852464930086675,dKO,5UTR,none,16000
46,278.4810126582279,2.2020441682608562,0.02129162034552687,dKO,5UTR,none,16000
47,329.1139240506327,2.2550717838528205,0.023278618851371828,dKO,5UTR,none,16000
48,379.746835443038,2.3189415153418365,0.025387770527233598,dKO,5UTR,none,16000
49,430.37974683544326,2.380738653089081,0.02789991536625865,dKO,5UTR,none,16000
50,481.0126582278481,2.4385098133568897,0.029853009236462415,dKO,5UTR,none,16000
51,531.6455696202534,2.5029470217575622,0.031132677725380652,dKO,5UTR,none,16000
52,582.2784810126582,2.5849185316636265,0.033380702970831164,dKO,5UTR,none,16000
53,632.9113924050635,2.650754536506539,0.035371816076899654,dKO,5UTR,none,16000
54,683.5443037974683,2.725737482051846,0.03776952930990427,dKO,5UTR,none,16000
55,734.1772151898736,2.79766795104397,0.040817127954779986,dKO,5UTR,none,16000
56,784.8101265822784,2.8760310876879696,0.04575618235457955,dKO,5UTR,none,16000
57,835.4430379746836,2.945566185769602,0.04995264789140998,dKO,5UTR,none,16000
58,886.0759493670885,3.0049371442733266,0.053442506014691436,dKO,5UTR,none,16000
59,936.7088607594937,3.0671024206958246,0.05600523876171573,dKO,5UTR,none,16000
60,987.3417721518986,3.1148752587137873,0.056579058957114806,dKO,5UTR,none,16000
61,1037.9746835443038,3.167618930857637,0.05799155805658539,dKO,5UTR,none,16000
62,1088.6075949367087,3.211654841556512,0.059587617811916564,dKO,5UTR,none,16000
63,1139.240506329114,3.2402013555157487,0.0605423524573425,dKO,5UTR,none,16000
64,1189.8734177215188,3.2821680789355985,0.06263285080438123,dKO,5UTR,none,16000
65,1240.506329113924,3.3236551450608927,0.06375462110823348,dKO,5UTR,none,16000
66,1291.1392405063293,3.3391587993690934,0.06345384204948312,dKO,5UTR,none,16000
67,1341.7721518987341,3.359496261060535,0.0636300975692011,dKO,5UTR,none,16000
68,1392.4050632911394,3.367289383938178,0.06408865975496347,dKO,5UTR,none,16000
69,1443.0379746835442,3.3852939811761775,0.06478659711942537,dKO,5UTR,none,16000
