genotype,stratify_by,signal,quartile,position,mean,sem,n
dKO,G4_quartile,S9.6 (R-loop),Q3,1111.1111111111109,0.8515613109749861,0.02881587686666907,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1151.5151515151515,0.8423808391456069,0.02932097800418637,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1191.9191919191917,0.8424194226092098,0.030239243131809198,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1232.3232323232323,0.8436568305850243,0.03069155317181186,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1272.7272727272725,0.8395877663521066,0.029709333609775603,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1313.1313131313127,0.8764492973482616,0.030718334881912952,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1353.5353535353534,0.885033358569665,0.03035498049838193,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1393.9393939393935,0.8861262559779967,0.030046293049201093,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1434.3434343434342,0.8792369466657078,0.02948484300565435,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1474.7474747474744,0.870447013747513,0.029124039160322534,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1515.151515151515,0.8794553187249536,0.02999393454944119,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1555.5555555555552,0.8771500430846482,0.030445519867137734,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1595.9595959595958,0.889546744530992,0.030510070371061626,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1636.363636363636,0.9061939999969482,0.03123181345805451,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1676.7676767676767,0.9107475854834932,0.032183672442142416,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1717.1717171717169,0.8945517391173722,0.03140555939830128,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1757.5757575757575,0.8708587811717385,0.029823691796854016,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1797.9797979797977,0.8638874458894271,0.02864948639144439,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1838.3838383838383,0.8564619928566357,0.028634143631791377,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1878.7878787878785,0.8738256351847686,0.029263657085052897,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1919.1919191919187,0.8883603393056995,0.029426368907417712,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,1959.5959595959594,0.8979487455183719,0.03031897574572936,6117
dKO,G4_quartile,S9.6 (R-loop),Q3,2000,0.9212104277660255,0.0312186616775443,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-2000,1.7462511549853954,0.0624006143147154,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1959.5959595959596,1.7639064714721886,0.06222811489249688,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1919.1919191919192,1.7892453619169801,0.06155297048710607,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1878.7878787878788,1.7854652991268831,0.06335894502284944,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1838.3838383838383,1.831061927718763,0.06601886210414311,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1797.979797979798,1.829991273753366,0.06596825568471984,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1757.5757575757575,1.846364150090069,0.067065400614469875,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1717.1717171717173,1.9190524882311415,0.0701132029281535,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1676.7676767676767,1.940856257104493,0.07202772741396095,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1636.3636363636365,1.937614456885714,0.07169058972975115,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1595.9595959595958,1.9432978149912024,0.07265046678741369,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1555.5555555555557,1.935950006446485,0.07179440826813543,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1515.1515151515152,1.9000988420212552,0.0698794686723317,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1474.7474747474748,1.8634208911311196,0.06791449408583815,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1434.3434343434344,1.872234718165266,0.06727628420598354,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1393.939393939394,1.8909748395923893,0.06711897146094768,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1353.5353535353536,1.8979607957794353,0.0664322876691535,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1313.1313131313132,1.908234803532225,0.06908591928448299,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1272.7272727272727,1.9403705826656408,0.0713542950020657,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1232.3232323232323,1.954990101800757,0.0715333809354513,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1191.919191919192,1.986887945650414,0.07400234868294599,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1151.5151515151515,1.9871795750141283,0.07327496937284333,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1111.1111111111113,2.0246326349629196,0.07461841442089531,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1070.7070707070707,2.0606066169112514,0.0800378516034687,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-1030.3030303030305,2.067978956940208,0.08304788736780151,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-989.89898989899,2.0447785789433333,0.08212492299276786,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-949.4949494949497,2.046951419140812,0.08162971172409363,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-909.0909090909092,2.053870518084988,0.08166597676525797,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-868.6868686868688,2.0737644234642643,0.0778399307115692,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-828.2828282828284,2.087666962209993,0.0752574000119533,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-787.878787878788,2.1200595603500063,0.07380117175010598,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-747.4747474747476,2.1244643625817354,0.07268867821542126,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-707.0707070707072,2.1406253943788265,0.07382838322168188,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-666.6666666666667,2.1686165783781965,0.07463369262570027,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-626.2626262626263,2.21367924668677,0.07614145660632343,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-585.8585858585859,2.231416184398694,0.07712289933750698,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-545.4545454545455,2.2393950403127807,0.07801050477618371,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-505.0505050505051,2.3037421669271554,0.08029170607305998,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-464.64646464646466,2.338786725476057,0.08254300835385579,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-424.24242424242425,2.3737372736981492,0.0855118369152379,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-383.83838383838383,2.457202617561705,0.08957907562449344,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-343.43434343434365,2.5807538610211527,0.09620209560908628,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-303.03030303030323,2.7162863836632494,0.10487941990700264,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-262.6262626262628,2.856819796517797,0.11805748656351875,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-222.2222222222224,3.048491753556696,0.1378173596559406,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-181.81818181818198,3.2373238969098472,0.15627681157626908,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-141.41414141414157,3.3979295461131107,0.16976534998733278,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-101.01010101010115,3.5487913575416026,0.18107574438709106,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-60.60606060606074,3.649415102321432,0.1836083143889263,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,-20.20202020202032,3.6905792108592426,0.1862779054585504,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,20.202020202020094,3.6656450280002337,0.18564648182502821,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,60.60606060606051,3.579068782781526,0.17743603559976423,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,101.0101010101007,3.472692861200886,0.17248281525568054,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,141.41414141414134,3.419039011813946,0.1700751719162786,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,181.81818181818153,3.3062360228988945,0.16078834406913375,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,222.22222222222217,3.137146830784164,0.14974699711408093,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,262.62626262626236,2.947613370062483,0.13325949572461346,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,303.030303030303,2.7947914619598664,0.12430709466677846,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,343.4343434343432,2.6762203438261736,0.10771380701069395,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,383.83838383838383,2.6011773156895317,0.09858398146690477,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,424.242424242424,2.5091502597816606,0.09160920941875127,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,464.64646464646466,2.4335003827079826,0.08819069809439586,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,505.05050505050485,2.396790446269337,0.08640040509588091,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,545.4545454545455,2.356242752778974,0.08303508854363117,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,585.8585858585857,2.3324650593900316,0.0813604795776759,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,626.2626262626259,2.3119541273584745,0.0814855018726253,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,666.6666666666665,2.319262765316165,0.08405260486754446,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,707.0707070707067,2.3151448381871047,0.08709004651357886,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,747.4747474747473,2.3284884120970233,0.09217219554662855,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,787.8787878787875,2.319451720944187,0.0953996028035721,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,828.2828282828282,2.279454843265754,0.09615771150404981,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,868.6868686868684,2.242359708888504,0.09863024188500187,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,909.090909090909,2.234604007746553,0.10277612371447037,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,949.4949494949492,2.2242719044620967,0.1034416593241235,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,989.8989898989898,2.2051754619642017,0.10161495901703638,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1030.30303030303,2.176786640670427,0.10104846526499592,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1070.7070707070707,2.116159944839733,0.09507405935178456,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1111.1111111111109,2.070155412887029,0.08796227278273996,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1151.5151515151515,2.029286147090866,0.0822193984092738,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1191.9191919191917,2.036261369102553,0.08049556873071968,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1232.3232323232323,2.038868048643526,0.08035400656486412,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1272.7272727272725,2.018369600434601,0.08001700377542963,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1313.1313131313127,2.0262612057036447,0.08040227380446262,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1353.5353535353534,2.003521409033709,0.0811404075974662,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1393.9393939393935,1.994693017229323,0.07989923748827536,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1434.3434343434342,1.955593004033145,0.07545263765325398,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1474.7474747474744,1.959213910636639,0.0764699798443723,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1515.151515151515,1.9700853945548658,0.07546028802716351,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1555.5555555555552,1.9694074643955237,0.07474122852636315,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1595.9595959595958,1.9334900513283972,0.07446210508091486,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1636.363636363636,1.8686688592815819,0.0728067380876664,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1676.7676767676767,1.8455635314203553,0.0693169078323826,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1717.1717171717169,1.8312270645241742,0.0644265520871648,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1757.5757575757575,1.7787737808136426,0.0627702969390411,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1797.9797979797977,1.7678811606520752,0.06274245059826042,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1838.3838383838383,1.7797857014722154,0.06498860393163244,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1878.7878787878785,1.8151284669159506,0.07072429590706189,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1919.1919191919187,1.8771017771089236,0.07831299796436922,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,1959.5959595959594,1.8584822994012478,0.08027535286652923,6117
dKO,G4_quartile,S9.6 (R-loop),Q4,2000,1.828244512753244,0.08071623777350437,6117
dKO,Rloop_quartile,BG4 (G4),Q1,-2000,1.402872246368111,0.034272194034452357,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1959.5959595959596,1.3846692145039587,0.03257465267302737,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1919.1919191919192,1.3594770664348361,0.030659480502053974,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1878.7878787878788,1.3256108037559557,0.02898837110976863,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1838.3838383838383,1.290544365536259,0.027562368694320917,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1797.979797979798,1.2605301983086725,0.02603211171157332,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1757.5757575757575,1.2500878004120564,0.025046601978150333,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1717.1717171717173,1.2395303182034267,0.024519886239789342,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1676.7676767676767,1.2243392255114594,0.024124451155881164,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1636.3636363636365,1.2052292335219783,0.02389661898884116,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1595.9595959595958,1.1941520760208695,0.02381502017468462,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1555.5555555555557,1.1859553904824567,0.023717001779617265,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1515.1515151515152,1.1864615813962187,0.023716913353841105,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1474.7474747474748,1.1833451723106974,0.023750179916773508,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1434.3434343434344,1.1770662542236012,0.023514123789367656,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1393.939393939394,1.1783936309916854,0.024213555504617037,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1353.5353535353536,1.1799098499735838,0.02473117557281953,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1313.1313131313132,1.1733898107091312,0.024510678390313043,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1272.7272727272727,1.1727761079445767,0.024325560089871533,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1232.3232323232323,1.1681467622570108,0.024207538224493015,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1191.919191919192,1.1728942464209269,0.024491581340550534,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1151.5151515151515,1.1759264541480379,0.024555309535220247,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1111.1111111111113,1.1795783485643982,0.02408655578730207,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1070.7070707070707,1.1828388884610748,0.02382607597345514,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-1030.3030303030305,1.1789761024445242,0.023754464201634927,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-989.89898989899,1.182296195258019,0.02388217115099093,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-949.4949494949497,1.185513549916996,0.023725154131980397,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-909.0909090909092,1.189876433879414,0.023968614708352553,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-868.6868686868688,1.2007765728272743,0.02440882796976321,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-828.2828282828284,1.2069059316965065,0.024995878936285472,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-787.878787878788,1.213933921877496,0.02572579520398399,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-747.4747474747476,1.2147054931995993,0.02623925310492702,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-707.0707070707072,1.2161808419464968,0.026123958174927825,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-666.6666666666667,1.2218376411588068,0.026245909856066185,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-626.2626262626263,1.2233777749294548,0.026259164809449564,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-585.8585858585859,1.2158466071348704,0.02649652817674511,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-545.4545454545455,1.215975391136304,0.02672872027583707,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-505.0505050505051,1.2091452264528382,0.02605582384422024,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-464.64646464646466,1.200916862761821,0.02519515135486666,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-424.24242424242425,1.1988349855662133,0.024396415034404467,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-383.83838383838383,1.1984077155048278,0.023850882494704226,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-343.43434343434365,1.2007278539497328,0.023678342761829573,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-303.03030303030323,1.2188287878065702,0.024523890126283324,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-262.6262626262628,1.2184492939067446,0.025236605596580967,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-222.2222222222224,1.2279085181787228,0.0260242946213069,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-181.81818181818198,1.2409320612164438,0.026841632763565486,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-141.41414141414157,1.2405378774392934,0.027256146429587357,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-101.01010101010115,1.2402694313866827,0.02714985962827196,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-60.60606060606074,1.2387632244965519,0.02736244522176048,6120
dKO,Rloop_quartile,BG4 (G4),Q1,-20.20202020202032,1.2384089209614177,0.02738991409464735,6120
dKO,Rloop_quartile,BG4 (G4),Q1,20.202020202020094,1.2226507889055178,0.02643123265900971,6120
dKO,Rloop_quartile,BG4 (G4),Q1,60.60606060606051,1.220296379467613,0.025641807362526598,6120
dKO,Rloop_quartile,BG4 (G4),Q1,101.0101010101007,1.2079034454195032,0.024921266918659715,6120
dKO,Rloop_quartile,BG4 (G4),Q1,141.41414141414134,1.2017775148647587,0.024404645022950557,6120
dKO,Rloop_quartile,BG4 (G4),Q1,181.81818181818153,1.2003950650949147,0.024232162754454206,6120
dKO,Rloop_quartile,BG4 (G4),Q1,222.22222222222217,1.196287948480228,0.02410650193911813,6120
dKO,Rloop_quartile,BG4 (G4),Q1,262.62626262626236,1.1961212318611985,0.024741802761050456,6120
dKO,Rloop_quartile,BG4 (G4),Q1,303.030303030303,1.1861797454286307,0.024492972219962262,6120
dKO,Rloop_quartile,BG4 (G4),Q1,343.4343434343432,1.1804335658448997,0.023618035401294504,6120
dKO,Rloop_quartile,BG4 (G4),Q1,383.83838383838383,1.1865800148888812,0.023628355840803864,6120
dKO,Rloop_quartile,BG4 (G4),Q1,424.242424242424,1.1922496855585576,0.023896423982548955,6120
dKO,Rloop_quartile,BG4 (G4),Q1,464.64646464646466,1.1832417970075133,0.023801887363954236,6120
dKO,Rloop_quartile,BG4 (G4),Q1,505.05050505050485,1.1789256674122814,0.02376195289191323,6120
dKO,Rloop_quartile,BG4 (G4),Q1,545.4545454545455,1.1765902825990564,0.023801479459960757,6120
dKO,Rloop_quartile,BG4 (G4),Q1,585.8585858585857,1.1638325856254004,0.023733227529821845,6120
dKO,Rloop_quartile,BG4 (G4),Q1,626.2626262626259,1.1595426627368544,0.02335872981364609,6120
dKO,Rloop_quartile,BG4 (G4),Q1,666.6666666666665,1.1632750227635758,0.022881739867253417,6120
dKO,Rloop_quartile,BG4 (G4),Q1,707.0707070707067,1.1624563678985864,0.022263569689601602,6120
dKO,Rloop_quartile,BG4 (G4),Q1,747.4747474747473,1.1565977243062628,0.021616985977701758,6120
dKO,Rloop_quartile,BG4 (G4),Q1,787.8787878787875,1.1605530868498057,0.02164438862177646,6120
dKO,Rloop_quartile,BG4 (G4),Q1,828.2828282828282,1.1608558011839307,0.021599335067221757,6120
dKO,Rloop_quartile,BG4 (G4),Q1,868.6868686868684,1.1520396714790722,0.02140866781132036,6120
dKO,Rloop_quartile,BG4 (G4),Q1,909.090909090909,1.1499814064766127,0.02148582550429529,6120
dKO,Rloop_quartile,BG4 (G4),Q1,949.4949494949492,1.1454999102776253,0.021340260691464098,6120
dKO,Rloop_quartile,BG4 (G4),Q1,989.8989898989898,1.1414991037174362,0.021353620307783972,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1030.30303030303,1.1378259386399665,0.021451401095754948,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1070.7070707070707,1.146355244150195,0.021975796850439988,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1111.1111111111109,1.1512029143340232,0.022541294783395956,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1151.5151515151515,1.1561170863296863,0.022975222869189113,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1191.9191919191917,1.1616057712185126,0.023774180051867804,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1232.3232323232323,1.1759151495173525,0.02427031187189294,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1272.7272727272725,1.1854207266738974,0.024454205030715544,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1313.1313131313127,1.1926927573585624,0.02476766268457268,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1353.5353535353534,1.2022362060784795,0.02497628968247799,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1393.9393939393935,1.2038366764289559,0.025057179919605762,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1434.3434343434342,1.195093897523652,0.02495149430225527,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1474.7474747474744,1.1993891309982339,0.024928847009593254,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1515.151515151515,1.1931135947694829,0.02457547018085861,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1555.5555555555552,1.1953733873976609,0.024101846988874295,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1595.9595959595958,1.2040857394199678,0.02438071023934547,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1636.363636363636,1.203811105058708,0.024860151670344922,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1676.7676767676767,1.2169700809544388,0.025684351941180447,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1717.1717171717169,1.2334974851457283,0.027327007567759295,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1757.5757575757575,1.2471766488442162,0.02834906789144835,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1797.9797979797977,1.2609710717890734,0.028553540219280558,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1838.3838383838383,1.2691188476056745,0.028209859851553328,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1878.7878787878785,1.288941124170469,0.028087153722294634,6120
dKO,Rloop_quartile,BG4 (G4),Q1,1919.1919191919187,1.3054977737818292,0.028649394170575573,6120
