ko,dz_class,genotype,bin,position,mean,sem,n
FANCJKO,gained,FANCJKO,74,1696.2025316455697,6.882927328745525,4.96684427750053,7
FANCJKO,gained,FANCJKO,75,1746.8354430379745,8.121427054859343,6.000515415533736,7
FANCJKO,gained,FANCJKO,76,1797.4683544303798,9.647206483568464,7.911227218665159,7
FANCJKO,gained,FANCJKO,77,1848.1012658227846,11.680543145679295,9.93335517708738,7
FANCJKO,gained,FANCJKO,78,1898.73417721519,13.230113769031705,10.784948317105139,7
FANCJKO,gained,FANCJKO,79,1949.3670886075947,12.91637028444381,10.171723232284927,7
FANCJKO,gained,FANCJKO,80,2000,9.517477798007784,6.16287060097665,7
FANCJKO,stable,FANCJKO,1,-2000,4.441488594629222,0.1776483338258813,3159
FANCJKO,stable,FANCJKO,2,-1949.367088607595,4.484407371526481,0.1750848571355572,3159
FANCJKO,stable,FANCJKO,3,-1898.73417721519,4.463478893348156,0.16401531732491526,3159
FANCJKO,stable,FANCJKO,4,-1848.1012658227849,4.4458015550847065,0.15811751601200003,3159
FANCJKO,stable,FANCJKO,5,-1797.4683544303798,4.441003857855431,0.15659183313126712,3159
FANCJKO,stable,FANCJKO,6,-1746.8354430379748,4.465752637755384,0.1547722609167673,3159
FANCJKO,stable,FANCJKO,7,-1696.2025316455697,4.507330701213051,0.15534293479168848,3159
FANCJKO,stable,FANCJKO,8,-1645.5696202531644,4.49676804026861,0.15647311631225194,3159
FANCJKO,stable,FANCJKO,9,-1594.9367088607596,4.504830454048432,0.15857119530573202,3159
FANCJKO,stable,FANCJKO,10,-1544.3037974683543,4.535921846750832,0.1590834684323401,3159
FANCJKO,stable,FANCJKO,11,-1493.6708860759495,4.534282810973809,0.16181180325976596,3159
FANCJKO,stable,FANCJKO,12,-1443.0379746835442,4.531314773330385,0.1674010854060195,3159
FANCJKO,stable,FANCJKO,13,-1392.4050632911392,4.559012330404575,0.16902216874475817,3159
FANCJKO,stable,FANCJKO,14,-1341.7721518987341,4.598114686282461,0.16891547751424035,3159
FANCJKO,stable,FANCJKO,15,-1291.139240506329,4.652426669603161,0.1686216463702024,3159
FANCJKO,stable,FANCJKO,16,-1240.506329113924,4.64531082975672,0.16552220538267315,3159
FANCJKO,stable,FANCJKO,17,-1189.873417721519,4.6056514055472055,0.16083028097999508,3159
FANCJKO,stable,FANCJKO,18,-1139.240506329114,4.524213363175102,0.15775256971881285,3159
FANCJKO,stable,FANCJKO,19,-1088.607594936709,4.4798311492590965,0.1560088066135725,3159
FANCJKO,stable,FANCJKO,20,-1037.9746835443038,4.443303129969612,0.15823918985860652,3159
FANCJKO,stable,FANCJKO,21,-987.3417721518988,4.429958055217117,0.15752578152163413,3159
FANCJKO,stable,FANCJKO,22,-936.7088607594937,4.402273846406707,0.15334319644079958,3159
FANCJKO,stable,FANCJKO,23,-886.0759493670887,4.401754871781798,0.14816505656870627,3159
FANCJKO,stable,FANCJKO,24,-835.4430379746836,4.406838281730239,0.14723719060594087,3159
FANCJKO,stable,FANCJKO,25,-784.8101265822784,4.43907552410206,0.14867862850384284,3159
FANCJKO,stable,FANCJKO,26,-734.1772151898733,4.518797262825392,0.15344214081433707,3159
FANCJKO,stable,FANCJKO,27,-683.5443037974683,4.636450151072105,0.16299562155567807,3159
FANCJKO,stable,FANCJKO,28,-632.9113924050632,4.723596417576097,0.16986582233292355,3159
FANCJKO,stable,FANCJKO,29,-582.2784810126582,4.77087194997776,0.17141962252566442,3159
FANCJKO,stable,FANCJKO,30,-531.6455696202531,4.797570582960456,0.17123424839176135,3159
FANCJKO,stable,FANCJKO,31,-481.0126582278481,4.791926915145718,0.1700893235150382,3159
FANCJKO,stable,FANCJKO,32,-430.37974683544303,4.8425771756543,0.1774613224838454,3159
FANCJKO,stable,FANCJKO,33,-379.746835443038,4.910800146982616,0.1849932606204058,3159
FANCJKO,stable,FANCJKO,34,-329.11392405063293,5.025859481961564,0.2006769883510438,3159
FANCJKO,stable,FANCJKO,35,-278.4810126582279,5.121928868322945,0.21816407138353777,3159
FANCJKO,stable,FANCJKO,36,-227.84810126582283,5.21534028427503,0.23443515379673516,3159
FANCJKO,stable,FANCJKO,37,-177.21518987341778,5.30811685361351,0.24277508713618529,3159
FANCJKO,stable,FANCJKO,38,-126.58227848101274,5.424421036211489,0.2532013955106047,3159
FANCJKO,stable,FANCJKO,39,-75.94936708860769,5.411192530793984,0.2419478549169667,3159
FANCJKO,stable,FANCJKO,40,-25.316455696202638,5.295627626810218,0.21699193020175192,3159
FANCJKO,stable,FANCJKO,41,25.31645569620241,5.189492556577596,0.19530082949750183,3159
FANCJKO,stable,FANCJKO,42,75.94936708860769,5.086032338079753,0.17705481763078199,3159
FANCJKO,stable,FANCJKO,43,126.58227848101251,4.985017811286496,0.16507885390160076,3159
FANCJKO,stable,FANCJKO,44,177.21518987341778,4.957460518882309,0.16300062892504727,3159
FANCJKO,stable,FANCJKO,45,227.8481012658226,4.9946906877643285,0.173253283976599,3159
FANCJKO,stable,FANCJKO,46,278.4810126582279,5.0411517675496285,0.17907261795320345,3159
FANCJKO,stable,FANCJKO,47,329.1139240506327,5.092790420684078,0.19014674670296805,3159
FANCJKO,stable,FANCJKO,48,379.746835443038,5.129233379636471,0.1966237348861978,3159
FANCJKO,stable,FANCJKO,49,430.37974683544326,5.12217206224958,0.19036696486918964,3159
FANCJKO,stable,FANCJKO,50,481.0126582278481,5.061568301196741,0.18726897834086875,3159
FANCJKO,stable,FANCJKO,51,531.6455696202534,5.000492093110746,0.1913502863337625,3159
FANCJKO,stable,FANCJKO,52,582.2784810126582,4.961390701749348,0.19893210223049795,3159
FANCJKO,stable,FANCJKO,53,632.9113924050635,4.986777246171467,0.2103289356842587,3159
FANCJKO,stable,FANCJKO,54,683.5443037974683,5.025875800925618,0.21320067809568247,3159
FANCJKO,stable,FANCJKO,55,734.1772151898736,5.012895819059817,0.21474477789425844,3159
FANCJKO,stable,FANCJKO,56,784.8101265822784,5.024107628576084,0.22315709939652853,3159
FANCJKO,stable,FANCJKO,57,835.4430379746836,5.0376299493843915,0.22790066028252404,3159
FANCJKO,stable,FANCJKO,58,886.0759493670885,4.973725742028586,0.22266978939158136,3159
FANCJKO,stable,FANCJKO,59,936.7088607594937,4.9411536328926156,0.21342434766177046,3159
FANCJKO,stable,FANCJKO,60,987.3417721518986,4.87444408987096,0.20453555484204633,3159
FANCJKO,stable,FANCJKO,61,1037.9746835443038,4.778408416843344,0.19138558398683808,3159
FANCJKO,stable,FANCJKO,62,1088.6075949367087,4.697530535033475,0.18069288635323574,3159
FANCJKO,stable,FANCJKO,63,1139.240506329114,4.647544804700407,0.17292676448751795,3159
FANCJKO,stable,FANCJKO,64,1189.8734177215188,4.5775226072489215,0.1653105307850584,3159
FANCJKO,stable,FANCJKO,65,1240.506329113924,4.566583939527451,0.1607754148522776,3159
FANCJKO,stable,FANCJKO,66,1291.1392405063293,4.53498723343076,0.15364341877065774,3159
FANCJKO,stable,FANCJKO,67,1341.7721518987341,4.486126344043947,0.14641038659315267,3159
FANCJKO,stable,FANCJKO,68,1392.4050632911394,4.485823617950074,0.14752075475642495,3159
FANCJKO,stable,FANCJKO,69,1443.0379746835442,4.504103233119135,0.14806195751661672,3159
FANCJKO,stable,FANCJKO,70,1493.6708860759495,4.493263913546859,0.14898593021367898,3159
FANCJKO,stable,FANCJKO,71,1544.3037974683543,4.489054362093131,0.14938419142204754,3159
FANCJKO,stable,FANCJKO,72,1594.9367088607596,4.525456196218273,0.15122361107837934,3159
FANCJKO,stable,FANCJKO,73,1645.5696202531644,4.528848915525261,0.15390442597349538,3159
FANCJKO,stable,FANCJKO,74,1696.2025316455697,4.523503672023281,0.15367793083176876,3159
FANCJKO,stable,FANCJKO,75,1746.8354430379745,4.513580466080809,0.15350133429483295,3159
FANCJKO,stable,FANCJKO,76,1797.4683544303798,4.5073990874729715,0.15348489429859336,3159
FANCJKO,stable,FANCJKO,77,1848.1012658227846,4.520969000016384,0.15172052128355576,3159
FANCJKO,stable,FANCJKO,78,1898.73417721519,4.493974853072147,0.1549248377504764,3159
FANCJKO,stable,FANCJKO,79,1949.3670886075947,4.532343877708533,0.17052625658006867,3159
FANCJKO,stable,FANCJKO,80,2000,4.515501753588046,0.17951501136727172,3159
dKO,gained,dKO,1,-2000,7.9717358961766385,0.9210564819341944,214
dKO,gained,dKO,2,-1949.367088607595,7.690657872173274,0.8173347137427054,214
dKO,gained,dKO,3,-1898.73417721519,7.8485729080122955,0.8171117819041931,214
dKO,gained,dKO,4,-1848.1012658227849,8.002468848659243,0.82789946457611,214
dKO,gained,dKO,5,-1797.4683544303798,7.810841325488046,0.7937380474699552,214
dKO,gained,dKO,6,-1746.8354430379748,7.604646654169879,0.7130982914257902,214
dKO,gained,dKO,7,-1696.2025316455697,7.639639442739457,0.6802157180410395,214
dKO,gained,dKO,8,-1645.5696202531644,7.80369375934482,0.697190175592484,214
dKO,gained,dKO,9,-1594.9367088607596,7.810567666834388,0.7189066661101873,214
dKO,gained,dKO,10,-1544.3037974683543,7.501443087163373,0.7160987182976477,214
dKO,gained,dKO,11,-1493.6708860759495,7.126080371100583,0.6939272659428897,214
dKO,gained,dKO,12,-1443.0379746835442,6.885467395002597,0.6397208073896261,214
dKO,gained,dKO,13,-1392.4050632911392,6.816140799396135,0.619719651820292,214
dKO,gained,dKO,14,-1341.7721518987341,6.853820091237161,0.6267140087392113,214
dKO,gained,dKO,15,-1291.139240506329,6.935328385116898,0.6171121839264353,214
dKO,gained,dKO,16,-1240.506329113924,6.997358682783222,0.5971450465887845,214
dKO,gained,dKO,17,-1189.873417721519,7.051777255850789,0.6106668160856215,214
dKO,gained,dKO,18,-1139.240506329114,7.093006928683812,0.6586461448031518,214
dKO,gained,dKO,19,-1088.607594936709,7.125452061620456,0.6732155745643591,214
dKO,gained,dKO,20,-1037.9746835443038,7.288879958922246,0.6986485839803078,214
dKO,gained,dKO,21,-987.3417721518988,7.531911529243178,0.7556044641681402,214
dKO,gained,dKO,22,-936.7088607594937,7.874446471342788,0.838287645718288,214
dKO,gained,dKO,23,-886.0759493670887,8.098590509081927,0.8582064133862981,214
dKO,gained,dKO,24,-835.4430379746836,8.215087300565013,0.8586647916469246,214
dKO,gained,dKO,25,-784.8101265822784,8.143369299648707,0.7916982813031302,214
dKO,gained,dKO,26,-734.1772151898733,7.879974594134779,0.7218942391986791,214
dKO,gained,dKO,27,-683.5443037974683,7.741082425577989,0.656198039509287,214
dKO,gained,dKO,28,-632.9113924050632,7.817919184147755,0.6584562643212899,214
dKO,gained,dKO,29,-582.2784810126582,7.624996111452393,0.6693255633150821,214
dKO,gained,dKO,30,-531.6455696202531,7.364657258515789,0.6702008898726478,214
dKO,gained,dKO,31,-481.0126582278481,7.465335926690206,0.6872879680919685,214
dKO,gained,dKO,32,-430.37974683544303,7.523997107109177,0.6742293641118573,214
dKO,gained,dKO,33,-379.746835443038,7.405204544977235,0.6014402545193457,214
dKO,gained,dKO,34,-329.11392405063293,7.413293158113028,0.5820619453032155,214
dKO,gained,dKO,35,-278.4810126582279,7.302086194493689,0.5599829117102851,214
dKO,gained,dKO,36,-227.84810126582283,7.216960016982949,0.5565505239721464,214
dKO,gained,dKO,37,-177.21518987341778,7.3628187696733205,0.5848540911740888,214
dKO,gained,dKO,38,-126.58227848101274,7.536930013649932,0.6416205327242339,214
dKO,gained,dKO,39,-75.94936708860769,7.598826718813163,0.6836404189886696,214
dKO,gained,dKO,40,-25.316455696202638,7.845235226414285,0.7457045750837579,214
dKO,gained,dKO,41,25.31645569620241,7.917005089695952,0.7906276665844453,214
dKO,gained,dKO,42,75.94936708860769,7.923763467519083,0.7812322593272545,214
dKO,gained,dKO,43,126.58227848101251,7.818479830193742,0.732354433296886,214
dKO,gained,dKO,44,177.21518987341778,7.766091855296465,0.6982674110877354,214
dKO,gained,dKO,45,227.8481012658226,7.58539902946288,0.6545466965624744,214
dKO,gained,dKO,46,278.4810126582279,7.50400486872575,0.6267330859033626,214
dKO,gained,dKO,47,329.1139240506327,7.641635122265771,0.6970867513730518,214
dKO,gained,dKO,48,379.746835443038,7.881693109786399,0.7709734036003131,214
dKO,gained,dKO,49,430.37974683544326,8.042913178394889,0.8341007176081655,214
dKO,gained,dKO,50,481.0126582278481,8.089091152045585,0.8827568320666827,214
dKO,gained,dKO,51,531.6455696202534,8.110586985234532,0.8900490240670502,214
dKO,gained,dKO,52,582.2784810126582,8.115834904556333,0.8652373328278681,214
dKO,gained,dKO,53,632.9113924050635,8.039599582629041,0.8137913713748759,214
dKO,gained,dKO,54,683.5443037974683,8.052750628243354,0.7625627521019674,214
dKO,gained,dKO,55,734.1772151898736,7.690487643212916,0.7067844620459087,214
dKO,gained,dKO,56,784.8101265822784,7.356839726242321,0.6214037913188463,214
dKO,gained,dKO,57,835.4430379746836,7.09854331707286,0.6043941052668779,214
dKO,gained,dKO,58,886.0759493670885,7.066851120578166,0.6194428322191647,214
dKO,gained,dKO,59,936.7088607594937,7.083408363994408,0.6315913688014749,214
dKO,gained,dKO,60,987.3417721518986,7.069596065145415,0.599323010230932,214
dKO,gained,dKO,61,1037.9746835443038,7.149885346703812,0.5823476311723971,214
dKO,gained,dKO,62,1088.6075949367087,7.443473228056483,0.6139571520757924,214
dKO,gained,dKO,63,1139.240506329114,7.852441104877032,0.6631522409827094,214
dKO,gained,dKO,64,1189.8734177215188,8.26428110950461,0.7032334578337127,214
dKO,gained,dKO,65,1240.506329113924,8.66860814324792,0.747043238845018,214
dKO,gained,dKO,66,1291.1392405063293,8.997174550417428,0.7951005409363991,214
dKO,gained,dKO,67,1341.7721518987341,9.187267319242531,0.8460707175800206,214
dKO,gained,dKO,68,1392.4050632911394,9.286099994141736,0.8621305599764857,214
dKO,gained,dKO,69,1443.0379746835442,8.778616602547071,0.8043521704753713,214
dKO,gained,dKO,70,1493.6708860759495,8.419879783707616,0.7643788220178158,214
dKO,gained,dKO,71,1544.3037974683543,7.866169049312764,0.6897424477467554,214
dKO,gained,dKO,72,1594.9367088607596,7.632689149817945,0.6538877828834483,214
dKO,gained,dKO,73,1645.5696202531644,7.514315917926414,0.682568477575437,214
dKO,gained,dKO,74,1696.2025316455697,7.233019256844328,0.6530839664395566,214
dKO,gained,dKO,75,1746.8354430379745,7.08067363577097,0.6077674396252157,214
dKO,gained,dKO,76,1797.4683544303798,6.6085957319862745,0.5301543252304959,214
dKO,gained,dKO,77,1848.1012658227846,6.359227714460586,0.5077421944926429,214
dKO,gained,dKO,78,1898.73417721519,6.1614304348761415,0.4675616356692884,214
dKO,gained,dKO,79,1949.3670886075947,6.032011691383855,0.4482579125784855,214
dKO,gained,dKO,80,2000,5.978834885644765,0.4614170098586879,214
dKO,stable,dKO,1,-2000,6.796595570283869,0.26427936482815795,2671
dKO,stable,dKO,2,-1949.367088607595,6.836947154739027,0.26260062010161894,2671
dKO,stable,dKO,3,-1898.73417721519,6.796505443185779,0.2529288618730397,2671
dKO,stable,dKO,4,-1848.1012658227849,6.799589620240839,0.2504699393292064,2671
dKO,stable,dKO,5,-1797.4683544303798,6.866370913434324,0.24891401697929666,2671
dKO,stable,dKO,6,-1746.8354430379748,6.950060256690579,0.2498364707587519,2671
dKO,stable,dKO,7,-1696.2025316455697,7.013193089272606,0.25224328579326644,2671
dKO,stable,dKO,8,-1645.5696202531644,7.058230708973634,0.25575340149913767,2671
dKO,stable,dKO,9,-1594.9367088607596,7.064726644117526,0.25587729351819105,2671
dKO,stable,dKO,10,-1544.3037974683543,7.033773998274245,0.25437699581118806,2671
dKO,stable,dKO,11,-1493.6708860759495,6.975239506991306,0.2561120272948522,2671
dKO,stable,dKO,12,-1443.0379746835442,6.957530229818832,0.2590379893048298,2671
dKO,stable,dKO,13,-1392.4050632911392,7.02775550791019,0.2642313009877194,2671
dKO,stable,dKO,14,-1341.7721518987341,7.07900829383947,0.2645475408998349,2671
dKO,stable,dKO,15,-1291.139240506329,7.13545072716392,0.2681382346457162,2671
dKO,stable,dKO,16,-1240.506329113924,7.159483956326323,0.27100283076971965,2671
dKO,stable,dKO,17,-1189.873417721519,7.153643461367201,0.2673884783348928,2671
dKO,stable,dKO,18,-1139.240506329114,7.046779356446439,0.25911991472763163,2671
dKO,stable,dKO,19,-1088.607594936709,6.967786036515435,0.2517607310686674,2671
dKO,stable,dKO,20,-1037.9746835443038,6.86305270269779,0.2483983663219277,2671
dKO,stable,dKO,21,-987.3417721518988,6.8151304084255235,0.24439236459059085,2671
dKO,stable,dKO,22,-936.7088607594937,6.730531988183791,0.23974975461655695,2671
dKO,stable,dKO,23,-886.0759493670887,6.663695367794722,0.23256819076013335,2671
dKO,stable,dKO,24,-835.4430379746836,6.6792365196604235,0.23300898516134846,2671
dKO,stable,dKO,25,-784.8101265822784,6.776127760508199,0.23551167848178192,2671
dKO,stable,dKO,26,-734.1772151898733,6.895322102112046,0.23920659062204666,2671
dKO,stable,dKO,27,-683.5443037974683,7.076038126857721,0.2524387913555282,2671
dKO,stable,dKO,28,-632.9113924050632,7.240066922346215,0.2620854542815056,2671
dKO,stable,dKO,29,-582.2784810126582,7.32830609123284,0.26232355405727453,2671
dKO,stable,dKO,30,-531.6455696202531,7.369712478862814,0.2623956250542317,2671
dKO,stable,dKO,31,-481.0126582278481,7.432259613477409,0.2680332239438844,2671
dKO,stable,dKO,32,-430.37974683544303,7.49493675343392,0.2792161425394333,2671
dKO,stable,dKO,33,-379.746835443038,7.5270990365530155,0.29008625107071495,2671
dKO,stable,dKO,34,-329.11392405063293,7.609569869497274,0.3072730608181513,2671
dKO,stable,dKO,35,-278.4810126582279,7.769909007096133,0.33214838061805424,2671
dKO,stable,dKO,36,-227.84810126582283,7.880905322418905,0.35164002056829297,2671
dKO,stable,dKO,37,-177.21518987341778,7.97922662230239,0.36413731262848625,2671
dKO,stable,dKO,38,-126.58227848101274,8.099738992268296,0.3756214887785923,2671
dKO,stable,dKO,39,-75.94936708860769,8.09549441787882,0.3572661675466744,2671
dKO,stable,dKO,40,-25.316455696202638,7.948979075661644,0.32280568412890986,2671
dKO,stable,dKO,41,25.31645569620241,7.82366535347201,0.29396763185353264,2671
dKO,stable,dKO,42,75.94936708860769,7.71818206988395,0.2716025382648461,2671
dKO,stable,dKO,43,126.58227848101251,7.617017330828193,0.2607875821836903,2671
dKO,stable,dKO,44,177.21518987341778,7.559052169358375,0.262695828676062,2671
dKO,stable,dKO,45,227.8481012658226,7.583984835212126,0.27173343708849823,2671
dKO,stable,dKO,46,278.4810126582279,7.7011707161378284,0.2854278025963971,2671
dKO,stable,dKO,47,329.1139240506327,7.820006788550848,0.3043273085493362,2671
dKO,stable,dKO,48,379.746835443038,7.866391292119404,0.3091570760295895,2671
dKO,stable,dKO,49,430.37974683544326,7.812671355930708,0.29661949637909224,2671
dKO,stable,dKO,50,481.0126582278481,7.675145722873854,0.28087374954099337,2671
dKO,stable,dKO,51,531.6455696202534,7.605887308430764,0.2820687312249103,2671
dKO,stable,dKO,52,582.2784810126582,7.657289308615872,0.2970810161152511,2671
dKO,stable,dKO,53,632.9113924050635,7.731910328638624,0.3183777286981383,2671
dKO,stable,dKO,54,683.5443037974683,7.792724383570023,0.3225202469093818,2671
dKO,stable,dKO,55,734.1772151898736,7.890203836642593,0.32733995077635186,2671
dKO,stable,dKO,56,784.8101265822784,7.92180490475565,0.3368156318784365,2671
dKO,stable,dKO,57,835.4430379746836,7.967832234351507,0.34615024240846426,2671
dKO,stable,dKO,58,886.0759493670885,7.928135606485048,0.34630237243774903,2671
dKO,stable,dKO,59,936.7088607594937,7.879128298995707,0.3405291531440834,2671
dKO,stable,dKO,60,987.3417721518986,7.773803540742398,0.3290586274906759,2671
dKO,stable,dKO,61,1037.9746835443038,7.5914051333313415,0.3095069720654654,2671
dKO,stable,dKO,62,1088.6075949367087,7.433016949195057,0.2915699152891349,2671
dKO,stable,dKO,63,1139.240506329114,7.297054313500246,0.2792702822514107,2671
dKO,stable,dKO,64,1189.8734177215188,7.171856123047882,0.2706267763950879,2671
dKO,stable,dKO,65,1240.506329113924,7.095159397474259,0.2612275596469356,2671
dKO,stable,dKO,66,1291.1392405063293,7.006211679470043,0.25000966238761374,2671
dKO,stable,dKO,67,1341.7721518987341,6.916263801583514,0.23914852726639066,2671
dKO,stable,dKO,68,1392.4050632911394,6.916041545555205,0.23638260166227962,2671
dKO,stable,dKO,69,1443.0379746835442,6.896419539772347,0.23324976630451963,2671
dKO,stable,dKO,70,1493.6708860759495,6.890663312117616,0.23634957226439848,2671
dKO,stable,dKO,71,1544.3037974683543,6.927236057258226,0.24415291274215278,2671
dKO,stable,dKO,72,1594.9367088607596,7.024594385989905,0.2566797815667567,2671
dKO,stable,dKO,73,1645.5696202531644,7.083894501313814,0.25857597948822625,2671
dKO,stable,dKO,74,1696.2025316455697,7.065518575190427,0.25396917326977386,2671
dKO,stable,dKO,75,1746.8354430379745,7.045590228716949,0.2496891050768879,2671
dKO,stable,dKO,76,1797.4683544303798,7.026082572373472,0.250151712169163,2671
dKO,stable,dKO,77,1848.1012658227846,7.061218193099842,0.2499330986087324,2671
dKO,stable,dKO,78,1898.73417721519,7.131133677630066,0.2591067640365034,2671
dKO,stable,dKO,79,1949.3670886075947,7.155827462402426,0.2764658009688873,2671
dKO,stable,dKO,80,2000,7.1252272837527695,0.28421561153132335,2671
dKO,lost,dKO,1,-2000,3.9588046425720895,0.5553885922781346,284
dKO,lost,dKO,2,-1949.367088607595,3.983592661297377,0.5288638008768085,284
dKO,lost,dKO,3,-1898.73417721519,4.102312910181816,0.5050679704880754,284
dKO,lost,dKO,4,-1848.1012658227849,4.108812612323134,0.4769596569991535,284
dKO,lost,dKO,5,-1797.4683544303798,3.990639837748008,0.4507809169805865,284
dKO,lost,dKO,6,-1746.8354430379748,4.008450835179275,0.43909094144653515,284
dKO,lost,dKO,7,-1696.2025316455697,3.8930322161386832,0.40668898485295735,284
dKO,lost,dKO,8,-1645.5696202531644,3.8577431525338985,0.3825209673501763,284
dKO,lost,dKO,9,-1594.9367088607596,3.891235594343691,0.4040589562013266,284
dKO,lost,dKO,10,-1544.3037974683543,3.919428328063007,0.38788260102130834,284
dKO,lost,dKO,11,-1493.6708860759495,3.913425673419881,0.38753820830041114,284
dKO,lost,dKO,12,-1443.0379746835442,3.936704935540616,0.41806626303984273,284
dKO,lost,dKO,13,-1392.4050632911392,3.895106207258265,0.4158796105120071,284
dKO,lost,dKO,14,-1341.7721518987341,3.7982205284509303,0.37776363471624674,284
dKO,lost,dKO,15,-1291.139240506329,3.792532447847962,0.33248851608307606,284
dKO,lost,dKO,16,-1240.506329113924,3.8708149205295133,0.33677771205622825,284
dKO,lost,dKO,17,-1189.873417721519,4.021746947334406,0.3729722548807059,284
dKO,lost,dKO,18,-1139.240506329114,4.21508477955357,0.4470916055448519,284
dKO,lost,dKO,19,-1088.607594936709,4.486556899735065,0.5276907036154026,284
dKO,lost,dKO,20,-1037.9746835443038,4.598762223471498,0.6108186281800541,284
dKO,lost,dKO,21,-987.3417721518988,4.668458588187684,0.6311620403076517,284
dKO,lost,dKO,22,-936.7088607594937,4.5472754398534,0.5593890686848593,284
dKO,lost,dKO,23,-886.0759493670887,4.452941942573154,0.46461044554219333,284
dKO,lost,dKO,24,-835.4430379746836,4.268686004023596,0.40676545577723516,284
dKO,lost,dKO,25,-784.8101265822784,4.257487392517882,0.3992860705996161,284
dKO,lost,dKO,26,-734.1772151898733,4.294673801506629,0.3786275200801561,284
dKO,lost,dKO,27,-683.5443037974683,4.2895444358850305,0.364241064358668,284
dKO,lost,dKO,28,-632.9113924050632,4.352296326350718,0.3835268670012875,284
dKO,lost,dKO,29,-582.2784810126582,4.401064931811861,0.41041238304160804,284
dKO,lost,dKO,30,-531.6455696202531,4.414538133289892,0.40031543512688506,284
dKO,lost,dKO,31,-481.0126582278481,4.468416568301094,0.41503426739151944,284
dKO,lost,dKO,32,-430.37974683544303,4.699869089753415,0.4620875486701192,284
dKO,lost,dKO,33,-379.746835443038,4.812544938099216,0.5025992757790804,284
dKO,lost,dKO,34,-329.11392405063293,5.161567331921886,0.568260703373203,284
dKO,lost,dKO,35,-278.4810126582279,5.376344644698738,0.6394508034987453,284
dKO,lost,dKO,36,-227.84810126582283,5.517448735872345,0.7172720632189045,284
dKO,lost,dKO,37,-177.21518987341778,5.536622655268566,0.7489957739196672,284
dKO,lost,dKO,38,-126.58227848101274,5.548858588449832,0.7884414046133985,284
dKO,lost,dKO,39,-75.94936708860769,5.6185214243388515,0.8483076631377441,284
dKO,lost,dKO,40,-25.316455696202638,5.511933145534265,0.8057961852067688,284
dKO,lost,dKO,41,25.31645569620241,5.361722449234954,0.7159070882649954,284
dKO,lost,dKO,42,75.94936708860769,5.0844291952993945,0.602816089515885,284
dKO,lost,dKO,43,126.58227848101251,4.780895069490576,0.5151870692173809,284
dKO,lost,dKO,44,177.21518987341778,4.761393931141482,0.5264634901714526,284
dKO,lost,dKO,45,227.8481012658226,4.864790463338435,0.5877621170494746,284
dKO,lost,dKO,46,278.4810126582279,4.801132634181372,0.6120775039238474,284
dKO,lost,dKO,47,329.1139240506327,4.8103647139654475,0.64248278457835,284
dKO,lost,dKO,48,379.746835443038,4.724163241769786,0.6506042347116683,284
dKO,lost,dKO,49,430.37974683544326,4.845340641633446,0.6758559620184234,284
dKO,lost,dKO,50,481.0126582278481,4.879645430300157,0.7478133933853472,284
dKO,lost,dKO,51,531.6455696202534,4.722422511087896,0.7517022409898395,284
dKO,lost,dKO,52,582.2784810126582,4.476719071621626,0.6423356032905796,284
dKO,lost,dKO,53,632.9113924050635,4.367844776169795,0.553899977245047,284
dKO,lost,dKO,54,683.5443037974683,4.327579330091186,0.5095604583836815,284
dKO,lost,dKO,55,734.1772151898736,4.276594560706,0.4925497478369762,284
dKO,lost,dKO,56,784.8101265822784,4.274740258835851,0.483232018866508,284
dKO,lost,dKO,57,835.4430379746836,4.366148318953357,0.48889501870440727,284
dKO,lost,dKO,58,886.0759493670885,4.415043523431944,0.4893032575423589,284
dKO,lost,dKO,59,936.7088607594937,4.499860701258753,0.49372608186823724,284
dKO,lost,dKO,60,987.3417721518986,4.474036242738016,0.531772681845109,284
dKO,lost,dKO,61,1037.9746835443038,4.402636313939318,0.5858379191867243,284
dKO,lost,dKO,62,1088.6075949367087,4.452421040716866,0.6166002303281722,284
dKO,lost,dKO,63,1139.240506329114,4.343288247476162,0.5677236732132913,284
dKO,lost,dKO,64,1189.8734177215188,4.131144879611445,0.47484172387295803,284
dKO,lost,dKO,65,1240.506329113924,3.9378906540131906,0.38879540918981764,284
dKO,lost,dKO,66,1291.1392405063293,3.8678455744270988,0.3392747039220293,284
dKO,lost,dKO,67,1341.7721518987341,3.7793808235025184,0.3212696316167366,284
dKO,lost,dKO,68,1392.4050632911394,3.8083802920439993,0.32709933697837174,284
dKO,lost,dKO,69,1443.0379746835442,3.951080054856242,0.34384705063409304,284
dKO,lost,dKO,70,1493.6708860759495,4.174315293937782,0.38696513077355016,284
dKO,lost,dKO,71,1544.3037974683543,4.282325270413793,0.421549735149028,284
dKO,lost,dKO,72,1594.9367088607596,4.266860526693819,0.44412393679940976,284
dKO,lost,dKO,73,1645.5696202531644,4.37293246690936,0.47997262226796333,284
dKO,lost,dKO,74,1696.2025316455697,4.355640214695617,0.5256873123787312,284
dKO,lost,dKO,75,1746.8354430379745,4.313317979084494,0.5110046719465346,284
dKO,lost,dKO,76,1797.4683544303798,4.254043365792489,0.4514131276286627,284
dKO,lost,dKO,77,1848.1012658227846,4.1865589496367415,0.4031124890692065,284
dKO,lost,dKO,78,1898.73417721519,4.175963519512208,0.367705432188275,284
dKO,lost,dKO,79,1949.3670886075947,4.199004724593789,0.3734091656333465,284
