motif_id,tf,motif_gc,frac_unclassified,frac_classified,frac_background,log2OR_vs_classified,p_vs_classified,log2OR_vs_background,p_vs_background,q_vs_classified,q_vs_background
MA1148.1,PPARA::RXRA,0.462,0.024676089517078916,0.035453474676089516,0.02950530035335689,-0.5383205404964497,6.709808196546454e-9,-0.26473976522044673,0.0067508923844230954,1.2672194720566215e-8,0.009206884312211389
MA0663.1,MLX,0.493,0.0037102473498233216,0.00447585394581861,0.00447585394581861,-0.26981219952850194,0.30775934350606193,-0.26981219952850194,0.30775934350606193,0.34998242417000336,0.3401310670452181
MA0643.1,Esrrg,0.464,0.022497055359246173,0.023851590106007067,0.027090694935217905,-0.08624264841558736,0.42752539376166865,-0.2745369289827843,0.00717320879982087,0.4717957747724923,0.009729479572120671
MA1108.2,MXI1,0.517,0.03186101295641932,0.038810365135453474,0.03839811542991755,-0.29480409054601725,5.79106569682835e-4,-0.2787907192484449,0.0011778185988597114,8.213184429342108e-4,0.0017028152611421408
MA1109.1,NEUROD1,0.541,0.03380447585394582,0.044169611307420496,0.04075382803297998,-0.4011052358777804,8.985696396020734e-7,-0.2799209268139152,7.981342481355528e-4,1.5339426799614342e-6,0.0011720632856478787
MA1134.1,FOS::JUNB,0.43,0.01513545347467609,0.014840989399293287,0.018374558303886925,0.028720317614381922,0.8582414781360246,-0.28403629096022487,0.022349798399630652,0.8867702807333439,0.028845933574609805
MA0100.3,MYB,0.502,0.018197879858657243,0.019081272084805655,0.022084805653710248,-0.06957770219069064,0.574347169399095,-0.28459624960278845,0.011994259714272202,0.6182727104931094,0.015921205955243885
MA0797.1,TGIF2,0.488,0.019787985865724382,0.02037691401648999,0.02402826855123675,-0.04311587783688874,0.7277610893998271,-0.2859838533091503,0.008447159210001607,0.7672888149708738,0.011374694531879422
MA0092.1,Hand1::Tcf3,0.507,0.022850412249705535,0.02326266195524146,0.027738515901060072,-0.02637186485380139,0.828273052275281,-0.28657801846036857,0.004572302789737018,0.8569926449339246,0.006258601616777644
MA0728.1,Nr2f6(var.2),0.474,0.0342756183745583,0.04069493521790342,0.041931684334511186,-0.2570927350345624,0.0020221587147262704,-0.3021145826604464,2.5305844436888117e-4,0.0027832664228520255,3.8684753995734707e-4
MA1140.2,JUNB(var.2),0.487,0.004711425206124852,0.00530035335689046,0.005830388692579506,-0.1697829020661619,0.4890473592124426,-0.3073305716675135,0.17719250786220825,0.5357258883590047,0.20462168864583183
MA0136.2,ELF5,0.511,0.017373380447585393,0.02402826855123675,0.02143698468786808,-0.4769816142713099,1.8942295766970752e-5,-0.30873906984821414,0.007428575836044319,3.0065856685447192e-5,0.010039343430596126
MA1509.1,IRF6,0.462,0.0019434628975265019,0.0025323910482921083,0.002414605418138987,-0.3777058297130878,0.30132983575778366,-0.3096314201343807,0.415475067710391,0.34319398087833075,0.44919478335065466
MA1571.1,TGIF2LX,0.516,0.011719670200235571,0.012190812720848057,0.014546525323910483,-0.05741050898352771,0.7267605887993223,-0.31517222149028584,0.024966665207012198,0.7672888149708738,0.03194705359250618
MA0150.2,Nfe2l2,0.496,0.02037691401648999,0.022202591283863368,0.025265017667844523,-0.12631240220432277,0.2593979153598521,-0.31701931236298453,0.002862379594838847,0.29770899208992263,0.003983834286846604
MA0080.5,SPI1,0.429,0.08875147232037692,0.14122497055359245,0.10871613663133098,-0.7555359247245843,3.631247498809101e-52,-0.32459380838895696,7.595842738281111e-10,2.630010324380184e-51,1.6143870891047605e-9
MA0512.2,Rxra,0.509,0.022850412249705535,0.031036513545347467,0.02868080094228504,-0.45339326171568006,3.602839480127291e-6,-0.33612131637301756,7.803918972395146e-4,5.9070730817032066e-6,0.0011482689454451241
MA0758.1,E2F7,0.449,0.0071849234393404,0.011837455830388692,0.009069493521790341,-0.7247745398360238,1.1805858702523861e-5,-0.337566146060548,0.060791165812060795,1.8818740581373507e-5,0.07434460605868418
MA1597.1,ZNF528,0.559,0.03032979976442874,0.036395759717314485,0.038044758539458184,-0.2718542976696955,0.0020426954155210865,-0.3382019702017978,1.0195140277011527e-4,0.0028011962867256074,1.591124403064979e-4
MA1651.1,ZFP42,0.528,0.027267373380447584,0.030742049469964665,0.03433451118963486,-0.17802418610589293,0.06068153041987445,-0.34268278674230107,1.832254763128973e-4,0.07372707116160643,2.8240951514343264e-4
MA1602.1,ZSCAN29,0.568,0.00812720848056537,0.010247349823321554,0.010306242638398116,-0.3364280488548107,0.04634889184548952,-0.3447578869959714,0.040757555631014894,0.05705655662827588,0.0507598272132506
MA1585.1,ZKSCAN1,0.465,0.011778563015312132,0.013486454652532391,0.014958775029446408,-0.1973873342687315,0.17361105560004353,-0.3487135285326584,0.012190615861855807,0.20460323456182067,0.01609592819990165
MA0782.2,PKNOX1,0.49,0.024381625441696114,0.029623085983510013,0.030918727915194347,-0.2883911429874687,0.0031982014902086644,-0.3520176360403528,2.6826941812255255e-4,0.004275268307624237,4.0842650187637594e-4
MA0636.1,BHLHE41,0.589,0.003062426383981154,0.004711425206124852,0.003945818610129564,-0.6190595759068009,0.018204827185563942,-0.3638489888481255,0.1983699150613942,0.023057387233328865,0.22730222521080007
MA1645.1,NKX2-2,0.49,0.022143698468786808,0.027031802120141342,0.0284452296819788,-0.2946446010955554,0.0040369903038860525,-0.3701928876545388,2.4491702744507934e-4,0.005349191415095906,3.751706416304501e-4
MA1622.1,Smad2::Smad3,0.432,0.020965842167255593,0.023439340400471142,0.026972909305064782,-0.16432707230809374,0.13099416676475947,-0.3718986120280192,3.339745138606694e-4,0.1561048696589626,5.063922506911776e-4
MA0503.1,Nkx2-5(var.2),0.534,0.024499411071849234,0.02862190812720848,0.031684334511189634,-0.2302329197358999,0.01983341992904379,-0.3812948351832446,6.931930309839322e-5,0.024908638496745232,1.1002595768383263e-4
MA0598.3,EHF,0.48,0.04122497055359246,0.05800942285041225,0.053062426383981155,-0.5179497382902051,1.137759641763064e-12,-0.3818649028420792,2.948083521453068e-7,2.611595977708449e-12,5.457246419364736e-7
MA0494.1,Nr1h3::Rxra,0.497,0.01696113074204947,0.02491166077738516,0.022202591283863368,-0.5655058326864894,3.5211933111631193e-7,-0.3956179735992524,5.586205612705145e-4,6.180729906182793e-7,8.332753078184258e-4
MA0677.1,Nr2f6,0.497,0.025500588928150766,0.03457008244994111,0.03339222614840989,-0.4520462274012805,1.1004727419086046e-6,-0.4003187591113005,1.9116760208866643e-5,1.87005162975813e-6,3.1412121400472496e-5
MA0686.1,SPDEF,0.548,0.0038280329799764428,0.00712603062426384,0.005064782096584217,-0.8961735729090784,4.654989844906686e-5,-0.4029973940823968,0.10253377296395887,7.130641528337552e-5,0.12199393083112171
MA0806.1,TBX4,0.499,0.016136631330977622,0.020553592461719672,0.0212603062426384,-0.3549775362344889,0.0027408064551168814,-0.4047220403266222,5.607294966821042e-4,0.0036973627767037855,8.332753078184258e-4
MA0807.1,TBX5,0.524,0.016136631330977622,0.020553592461719672,0.0212603062426384,-0.3549775362344889,0.0027408064551168814,-0.4047220403266222,5.607294966821042e-4,0.0036973627767037855,8.332753078184258e-4
MA0855.1,RXRB,0.515,0.023792697290930507,0.032273262661955245,0.03133097762073027,-0.4519393579916065,2.485844735697139e-6,-0.40782522252788966,2.4921737360169285e-5,4.148635733400595e-6,4.059304818927137e-5
MA1550.1,PPARD,0.485,0.023380447585394582,0.03351001177856301,0.030800942285041225,-0.5337823996173351,2.19783771085055e-8,-0.408238003312607,2.8636675204608664e-5,4.028469121116733e-8,4.644121674486535e-5
MA0592.3,ESRRA,0.492,0.023910482921083626,0.030565371024734982,0.031566548881036514,-0.3637379437122768,1.8557916797909773e-4,-0.411683024889761,1.9657672321806597e-5,2.719883287080686e-4,3.222994187267631e-5
MA1547.1,PITX2,0.374,0.0248527679623086,0.039634864546525324,0.03280329799764429,-0.6947629637913638,1.2371259114481644e-14,-0.4118308400985911,1.3487695365155052e-5,3.076319766467769e-14,2.2409400317161847e-5
MA1553.1,RARG(var.3),0.505,0.008068315665488811,0.010247349823321554,0.01071849234393404,-0.3469680619596082,0.040119066743187284,-0.41232438495224966,0.013195331752998057,0.0496332069492831,0.01739172701013525
MA0794.1,PROX1,0.463,0.006007067137809187,0.0063604240282685515,0.00800942285041225,-0.08258407598288514,0.729354582587503,-0.41618613301423374,0.03161084705590444,0.7674168104517308,0.03996896932831307
MA1467.1,ATOH1(var.2),0.527,0.023851590106007067,0.027444051825677267,0.03180212014134275,-0.20749426589008513,0.0393781309243831,-0.42639091747246205,9.517769305744358e-6,0.048878678318785014,1.5955631240641103e-5
MA0801.1,MGA,0.515,0.022614840989399292,0.03209658421672556,0.03027090694935218,-0.5186592784868576,9.542950836395223e-8,-0.4315325669046663,1.2434425251400825e-5,1.7154316443255027e-7,2.07518595918233e-5
MA0859.1,Rarg,0.43,0.02603062426383981,0.03345111896348645,0.03492343934040047,-0.3725162744655766,6.395618615384579e-5,-0.4368031858863678,2.106002534776195e-6,9.677751495084982e-5,3.670742735848228e-6
MA1484.1,ETS2,0.592,0.006949352179034158,0.0107773851590106,0.009481743227326266,-0.6364649168518003,2.004900961202289e-4,-0.4503307303108857,0.011442540417331669,2.924105124672414e-4,0.015270366997011495
MA0665.1,MSC,0.462,0.019493521790341577,0.024558303886925797,0.026501766784452298,-0.34023862167007324,0.0016569136512739864,-0.4528667255128401,1.8744400176304043e-5,0.0022889955256488776,3.086826165899076e-5
MA1573.1,THAP11,0.487,0.026207302709069492,0.04204946996466431,0.035924617196702,-0.7051713846561662,8.650859793496708e-16,-0.46903414747642386,2.7596896762630687e-7,2.225359105499498e-15,5.146821246230623e-7
MA0059.1,MAX::MYC,0.602,0.013015312131919905,0.02043580683156655,0.017962308598351,-0.6605936169918232,1.0968130692987994e-7,-0.471114769847847,2.5790286444927183e-4,1.9621643877623607e-7,3.934469056833472e-4
MA1464.1,ARNT2,0.603,0.00441696113074205,0.007479387514723204,0.006124852767962308,-0.760393153913272,2.980141561095663e-4,-0.4714313429933874,0.03558224223434143,4.3168652516065327e-4,0.04476282075348854
MA0478.1,FOSL2,0.477,0.016431095406360424,0.020553592461719672,0.022673733804475855,-0.3285035612052675,0.00540890274137909,-0.4730681608148135,3.736387951676062e-5,0.007116475211761554,6.046302412039787e-5
MA0062.3,GABPA,0.505,0.04016489988221437,0.055594817432273264,0.05494699646643109,-0.4921016406727555,2.9963175764974734e-11,-0.4742116104283298,1.7000002012576004e-10,6.460268531985882e-11,3.730000441582853e-10
MA0474.2,ERG,0.54,0.006007067137809187,0.009481743227326266,0.008362779740871613,-0.660962133305218,3.1345336162835405e-4,-0.47876107973134346,0.012065293727226898,4.5229440575387256e-4,0.01598704994762214
MA0798.2,RFX3,0.526,0.016607773851590107,0.023439340400471142,0.02314487632508834,-0.5063858443050863,8.012108899185023e-6,-0.4877348161019274,1.8235194482012018e-5,1.2909359047067012e-5,3.0096139565444614e-5
MA0714.1,PITX3,0.4,0.020200235571260307,0.03527679623085984,0.028209658421672557,-0.8258208548727337,2.316453308642644e-17,-0.493062209732669,1.7810507220278343e-6,6.283906066354228e-17,3.1410492639072444e-6
MA0856.1,RXRG,0.504,0.021672555948174323,0.032449941107184924,0.0303886925795053,-0.5976768906700152,1.0238252884659517e-9,-0.500014228967296,5.148769039741688e-7,2.0367297738549332e-9,9.391153309651098e-7
MA1557.1,SMAD5,0.503,0.00535924617196702,0.006301531213191991,0.007597173144876325,-0.2338603733515733,0.28498601700792137,-0.5043580528364613,0.012154323399573319,0.3250757931007788,0.016076463220003008
MA0739.1,Hic1,0.596,0.019022379269729092,0.025206124852767964,0.0267962308598351,-0.41465225538735895,1.2138390748609427e-4,-0.5051633124506931,1.9176963086677885e-6,1.8065270750911063e-4,3.3740600147787037e-6
MA1638.1,HAND2,0.522,0.02791519434628975,0.03356890459363958,0.0392226148409894,-0.27423385025011804,0.0028060947909460034,-0.5070762620430712,8.065372432330843e-9,0.003771795881163457,1.6217703058002184e-8
MA0761.2,ETV1,0.498,0.039517078916372204,0.05594817432273263,0.05535924617196702,-0.5261923566412049,1.3205938914232823e-12,-0.5100339852693673,7.072247823670844e-12,3.0219725245453024e-12,1.659087068068695e-11
MA0828.1,SREBF2(var.2),0.497,0.005005889281507656,0.0076560659599528855,0.00712603062426384,-0.6139011267572417,0.002529850929091577,-0.5100372834118563,0.014249397309273661,0.003437648074867607,0.018747884290508204
MA1552.1,RARB(var.3),0.535,0.0071849234393404,0.010424028268551237,0.010247349823321554,-0.5397516891413746,0.0016641560538011946,-0.5149021534948849,0.002846321779547621,0.00229475123130442,0.003968889808490702
MA1567.1,TBX6,0.515,0.015901060070671377,0.022143698468786808,0.022614840989399292,-0.486201891609737,2.920167974302496e-5,-0.5172308786902128,7.739204382692374e-6,4.557416964078791e-5,1.3091715350314084e-5
MA1521.1,MAFA,0.539,0.012014134275618375,0.014134275618374558,0.01713780918727915,-0.2370351970194455,0.09441754630399957,-0.5188960712340072,9.500360630724764e-5,0.1132403368855043,1.4920566380043524e-4
MA1472.1,BHLHA15(var.2),0.549,0.019434628975265017,0.023910482921083626,0.027797408716136632,-0.30520523191973387,0.005156984299278504,-0.5280205187811439,4.3939359488342427e-7,0.006797014641805236,8.053749920959078e-7
MA0760.1,ERF,0.543,0.007538280329799764,0.011130742049469965,0.010895170789163721,-0.565661000921562,6.861992821251738e-4,-0.5345387075976209,0.0014343064550038924,9.658578574818483e-4,0.002057678106601738
MA0603.1,Arntl,0.583,0.0049469964664310955,0.008716136631330978,0.0071849234393404,-0.8189146522572633,2.98152094774242e-5,-0.5390067583692222,0.009550065562763284,4.630645160001025e-5,0.012790572549051004
