bin,position,mean,sem,ko,signal_geno,topology,direction,n_promoters,column
68,1392.4050632911394,4.3889667224490605,0.48085333062179547,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
69,1443.0379746835442,4.195483198417689,0.43541341394604466,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
70,1493.6708860759495,4.070137208546742,0.4109493960740815,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
71,1544.3037974683543,3.950823379438965,0.37570533168194786,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
72,1594.9367088607596,3.82822583228448,0.34321120380093056,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
73,1645.5696202531644,3.7682906713003113,0.3315151588096231,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
74,1696.2025316455697,3.7737290370424983,0.33798412094989505,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
75,1746.8354430379745,3.8805906288537257,0.3507574472782205,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
76,1797.4683544303798,3.9019185424585414,0.36538101636506753,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
77,1848.1012658227846,3.8673665012043825,0.36915516632360296,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
78,1898.73417721519,3.97401717898607,0.40383743845082193,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
79,1949.3670886075947,4.122006718635035,0.45170996836481075,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
80,2000,4.160884082920612,0.47906477789107066,DHX36KO,WT,parallel,up,303,WT (DHX36KO DEGs)
1,-2000,5.666244239515446,0.9043846634704259,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
2,-1949.367088607595,5.775278485852776,0.802051826436695,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
3,-1898.73417721519,5.633350158397188,0.6438532349824143,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
4,-1848.1012658227849,5.510954408814721,0.6180518855073539,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
5,-1797.4683544303798,5.4912048997650755,0.6229946447082458,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
6,-1746.8354430379748,5.326816630316964,0.5988271778763621,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
7,-1696.2025316455697,5.190182681155543,0.5945053304493066,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
8,-1645.5696202531644,5.219043806626441,0.6526320239458993,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
9,-1594.9367088607596,5.230086911037459,0.7038103829670244,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
10,-1544.3037974683543,5.007852539103082,0.6692206947250781,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
11,-1493.6708860759495,5.04712238553568,0.6654323497643374,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
12,-1443.0379746835442,5.077761350396677,0.686925219771294,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
13,-1392.4050632911392,5.040410130713003,0.642731602695487,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
14,-1341.7721518987341,4.904310259624576,0.5967885700959106,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
15,-1291.139240506329,5.115356930350581,0.6692997976667916,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
16,-1240.506329113924,5.507660531194498,0.9461393727906338,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
17,-1189.873417721519,5.626779580936364,0.998502729381576,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
18,-1139.240506329114,5.531795168620475,0.9558548375032861,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
19,-1088.607594936709,5.37575767740713,0.8528381182775071,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
20,-1037.9746835443038,5.272592397188464,0.7522941438315045,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
21,-987.3417721518988,5.148868881565459,0.7073692053651,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
22,-936.7088607594937,5.101242328916036,0.7390380329346177,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
23,-886.0759493670887,4.935933264058533,0.7489870438666851,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
24,-835.4430379746836,4.847899346748988,0.7184743040542586,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
25,-784.8101265822784,4.78870413642403,0.6516915491065267,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
26,-734.1772151898733,4.625877956190008,0.5839194326497081,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
27,-683.5443037974683,4.595179527554106,0.5557444472063654,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
28,-632.9113924050632,4.726869223553238,0.5509479143919619,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
29,-582.2784810126582,4.931775544974821,0.5574830309669134,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
30,-531.6455696202531,5.033939315029915,0.5604599851953934,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
31,-481.0126582278481,4.892271458548857,0.5569425099561234,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
32,-430.37974683544303,4.724577166192921,0.5286592395374322,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
33,-379.746835443038,4.714209115154354,0.5270409923050011,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
34,-329.11392405063293,4.983792159464342,0.6825641680804037,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
35,-278.4810126582279,5.667767127845305,1.025570509939912,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
36,-227.84810126582283,6.183342795963829,1.3449367479515104,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
37,-177.21518987341778,6.609786937262149,1.5818501032624424,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
38,-126.58227848101274,7.044290676116943,1.6603126853564976,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
39,-75.94936708860769,7.598126196734449,1.7509831452669744,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
40,-25.316455696202638,7.905419581206978,1.7811476864968065,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
41,25.31645569620241,7.936173151148126,1.6881136285539136,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
42,75.94936708860769,7.658696708738381,1.4827105298585908,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
43,126.58227848101251,7.244999324024146,1.3027269470554195,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
44,177.21518987341778,6.91811883635132,1.2071665437115369,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
45,227.8481012658226,6.705760346376304,1.1197574830158763,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
46,278.4810126582279,6.374558070399237,0.9674904956915235,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
47,329.1139240506327,6.176614081149405,0.906021355759579,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
48,379.746835443038,5.87202750394953,0.8481362604728216,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
49,430.37974683544326,5.5275026666568525,0.7673680846108971,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
50,481.0126582278481,5.027919419306389,0.6756834083165999,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
51,531.6455696202534,4.70154024737101,0.5817499477068853,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
52,582.2784810126582,4.5412763286271,0.5326909206354471,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
53,632.9113924050635,4.507534876330524,0.5322942790782131,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
54,683.5443037974683,4.506253403167353,0.5277817849849068,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
55,734.1772151898736,4.5063452160485244,0.534672152845765,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
56,784.8101265822784,4.539670076721103,0.562910073498646,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
57,835.4430379746836,4.631192193585084,0.6586370361495367,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
58,886.0759493670885,4.603226201813272,0.7498023208613379,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
59,936.7088607594937,4.659348533821444,0.7665319358137582,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
60,987.3417721518986,4.6436114132108415,0.7045668192430681,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
61,1037.9746835443038,4.575544288509281,0.6629761912827336,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
62,1088.6075949367087,4.576192652363304,0.6640476429154776,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
63,1139.240506329114,4.501223315985491,0.6004991702911471,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
64,1189.8734177215188,4.315148868273336,0.5223675879146402,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
65,1240.506329113924,4.132880923600061,0.48467948650492254,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
66,1291.1392405063293,4.007287696629551,0.46678218921729175,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
67,1341.7721518987341,3.8824012687020266,0.4825677952929788,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
68,1392.4050632911394,3.7417511871140055,0.5111494652678732,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
69,1443.0379746835442,3.9067674336746228,0.5652906606300051,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
70,1493.6708860759495,3.9120275358401293,0.5588808179744742,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
71,1544.3037974683543,3.8523731007178625,0.5214340451169003,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
72,1594.9367088607596,3.67290323689897,0.41520427512868235,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
73,1645.5696202531644,3.549593261865014,0.3595083224604038,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
74,1696.2025316455697,3.4787214680470475,0.3593502932647973,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
75,1746.8354430379745,3.4227537921768554,0.37301617541624343,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
76,1797.4683544303798,3.4665169517495107,0.3827139607687156,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
77,1848.1012658227846,3.3576667842543717,0.3629381844317924,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
78,1898.73417721519,3.1721898161815414,0.35544514999496024,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
79,1949.3670886075947,3.065983538860125,0.32675539684125987,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
80,2000,3.0585667168629085,0.3122081592183053,DHX36KO,WT,parallel,down,188,WT (DHX36KO DEGs)
1,-2000,5.751546961215505,2.6591208520026406,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
2,-1949.367088607595,5.289063221906361,2.140134479519688,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
3,-1898.73417721519,4.742294574034841,1.5311852305819513,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
4,-1848.1012658227849,4.093895023872978,1.1342291108601839,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
5,-1797.4683544303798,3.607981576333966,0.9918619210833537,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
6,-1746.8354430379748,3.429324790636698,0.8657999780625587,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
7,-1696.2025316455697,3.4199965269523753,0.8018153889329489,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
8,-1645.5696202531644,3.5093130494418894,0.900993806949848,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
9,-1594.9367088607596,3.6615907784930446,1.1165045264013767,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
10,-1544.3037974683543,3.8846604978410824,1.2866263532629216,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
11,-1493.6708860759495,4.418137632462016,1.7382501146221603,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
12,-1443.0379746835442,4.825798029564974,2.125558621551752,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
13,-1392.4050632911392,5.503662093396772,2.437298839066218,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
14,-1341.7721518987341,6.4470030390170585,2.9894177005112974,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
15,-1291.139240506329,8.143749936087088,4.305217934278868,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
16,-1240.506329113924,9.121687450408936,5.3047526481565,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
17,-1189.873417721519,9.595398447178958,5.685724798147515,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
18,-1139.240506329114,9.529738342469198,5.498774457526099,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
19,-1088.607594936709,8.82089815436748,4.823657758112318,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
20,-1037.9746835443038,7.321312765531372,3.7871557561414884,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
21,-987.3417721518988,6.1156999419864855,2.9616778385665317,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
22,-936.7088607594937,5.764962112652628,2.5762255371656675,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
23,-886.0759493670887,5.831866991603584,2.2512436012243313,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
24,-835.4430379746836,5.733128318953932,2.079551051391686,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
25,-784.8101265822784,4.8391214226421555,1.555248308730732,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
26,-734.1772151898733,4.337950875675469,1.292561570454974,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
27,-683.5443037974683,3.338122716702913,0.881875954748335,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
28,-632.9113924050632,3.043045514131847,0.7508495332021398,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
29,-582.2784810126582,2.901525182933138,0.711722640136831,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
30,-531.6455696202531,2.8002231434353613,0.6120763014540185,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
31,-481.0126582278481,2.58706630823905,0.5807935596771866,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
32,-430.37974683544303,2.476513909875301,0.5358901973097027,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
33,-379.746835443038,2.3324328441787183,0.4180812908652524,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
34,-329.11392405063293,2.0164171782711096,0.43657646402218436,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
35,-278.4810126582279,1.8298225520786486,0.41148754225302075,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
36,-227.84810126582283,1.7719035245242871,0.43063107910663434,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
37,-177.21518987341778,1.6109843586202253,0.4342813809983564,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
38,-126.58227848101274,1.5629951370808115,0.5089017952652185,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
39,-75.94936708860769,1.6454200289542216,0.5215090194017034,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
40,-25.316455696202638,1.7295969273751242,0.4671620133872154,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
41,25.31645569620241,1.8975752245334156,0.47589535278302864,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
42,75.94936708860769,1.9547996812536006,0.4263125451825883,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
43,126.58227848101251,2.039444560293566,0.5340799271829053,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
44,177.21518987341778,2.2489239023024576,0.7371612393501392,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
45,227.8481012658226,2.7953599833605582,0.9772602297106346,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
46,278.4810126582279,3.029685429732005,1.1424393636218353,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
47,329.1139240506327,2.9581282573833803,1.1614572647741601,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
48,379.746835443038,2.913941002310368,1.0887344567583779,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
49,430.37974683544326,2.8345272697482193,0.8430626013712001,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
50,481.0126582278481,3.1393801988216867,0.7894644663136822,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
51,531.6455696202534,3.2164643910056667,0.7119191331562157,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
52,582.2784810126582,3.2332103379567463,1.031750237143554,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
53,632.9113924050635,3.587663317730552,1.518699439651397,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
54,683.5443037974683,3.740628261858957,1.4999914187040722,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
55,734.1772151898736,3.4354728148694624,1.1300521152304837,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
56,784.8101265822784,3.807806125816546,1.2957702232931632,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
57,835.4430379746836,4.188949512264185,1.4531565691023036,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
58,886.0759493670885,4.977659529008363,1.670479557456735,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
59,936.7088607594937,5.5238139231163155,1.839083046777663,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
60,987.3417721518986,5.811780707794323,1.922471209880425,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
61,1037.9746835443038,5.962456261818869,1.9769522902840275,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
62,1088.6075949367087,6.5848550840428,2.248152485449657,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
63,1139.240506329114,6.9780952143250845,2.456187554272938,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
64,1189.8734177215188,7.676263300828766,2.689723061465753,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
65,1240.506329113924,7.903912446666182,2.785223085085527,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
66,1291.1392405063293,7.967817813471744,2.759702683460694,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
67,1341.7721518987341,7.395816182630104,2.4545652305687637,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
68,1392.4050632911394,5.632741178504208,1.5679724464419431,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
69,1443.0379746835442,4.330729793247424,1.121951907531069,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
70,1493.6708860759495,3.8977895624595775,1.011654335747442,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
71,1544.3037974683543,3.6965197813720034,0.9572153981786725,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
72,1594.9367088607596,3.3457281348998085,0.8842757357061013,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
73,1645.5696202531644,3.4208943776080485,0.88491897657719365,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
74,1696.2025316455697,3.597687288376323,0.8828650852788277,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
75,1746.8354430379745,3.43816578927793,0.8301917101220633,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
76,1797.4683544303798,3.1177998022029274,0.7491716920610042,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
77,1848.1012658227846,2.605336615077236,0.6530335457832843,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
78,1898.73417721519,2.282189138730367,0.6530086347316637,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
79,1949.3670886075947,2.0348248202340646,0.5223906163703499,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
80,2000,1.9501136437633582,0.478688562868062,DHX36KO,WT,antiparallel,up,19,WT (DHX36KO DEGs)
1,-2000,1.5807332393579316,0.20794175263611797,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
2,-1949.367088607595,1.6139528766431306,0.17012533407923786,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
3,-1898.73417721519,1.4282981959560461,0.19761513655745436,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
4,-1848.1012658227849,1.4735004967973944,0.2678691004309382,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
5,-1797.4683544303798,1.718965135666362,0.4095400022382439,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
6,-1746.8354430379748,1.9705971488199736,0.537146841227927,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
7,-1696.2025316455697,2.1031457829057123,0.6249853418877068,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
8,-1645.5696202531644,2.4465595290953654,0.6782351051461825,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
9,-1594.9367088607596,2.372113626170577,0.6132907533320789,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
10,-1544.3037974683543,2.1727692896859687,0.5758362022990453,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
11,-1493.6708860759495,2.1256431339079875,0.48784562455746916,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
12,-1443.0379746835442,1.9290144973888732,0.4087913058316464,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
13,-1392.4050632911392,2.3942969487006205,0.48107750921604564,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
14,-1341.7721518987341,2.551412901711046,0.5750169245175621,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
15,-1291.139240506329,2.8281033604605157,0.7846133978149833,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
16,-1240.506329113924,3.1023936317678085,1.1337650395788084,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
17,-1189.873417721519,3.6282599283519543,1.4008259013165476,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
18,-1139.240506329114,4.0013219203028765,1.6374199496437638,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
19,-1088.607594936709,3.876383463123388,1.5758284785467913,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
20,-1037.9746835443038,3.705166118354128,1.5027602705601224,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
21,-987.3417721518988,3.8768344262190033,1.5325270847483545,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
22,-936.7088607594937,4.242096972298204,1.544250376391631,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
23,-886.0759493670887,4.190628490071548,1.4084654152504819,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
24,-835.4430379746836,4.794006751378377,1.3879625778155236,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
25,-784.8101265822784,4.865746339538641,1.3691691052838968,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
26,-734.1772151898733,4.839655095234252,1.3778375389494273,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
27,-683.5443037974683,4.5415084268753985,1.531436759421028,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
28,-632.9113924050632,4.728143823606926,1.7589924959272385,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
29,-582.2784810126582,4.73570359585578,1.8003734229892123,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
30,-531.6455696202531,4.595008436420508,1.7742038033739949,DHX36KO,WT,antiparallel,down,19,WT (DHX36KO DEGs)
