bin,position,mean,sem,unit,ko,signal_geno,topology,direction,n_5utr,column
52,582.2784810126582,6.639162633163589,1.0234258871877993,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
53,632.9113924050635,6.136262404123942,0.8837865920504882,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
54,683.5443037974683,5.417236785633223,0.8693781391633946,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
55,734.1772151898736,4.78809138479687,0.8515118403020304,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
56,784.8101265822784,4.598582309143884,0.8282939291170001,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
57,835.4430379746836,4.75372179093815,0.9920365517433107,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
58,886.0759493670885,4.658990201637859,1.00921042669273,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
59,936.7088607594937,5.002752476249422,1.2184553915282101,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
60,987.3417721518986,5.498287408238365,1.669691073450537,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
61,1037.9746835443038,6.121720854838689,2.151311128860594,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
62,1088.6075949367087,6.397029431888035,2.3157007259978726,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
63,1139.240506329114,5.983707373170626,2.272417356201946,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
64,1189.8734177215188,5.8580034573021385,2.465502406881591,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
65,1240.506329113924,6.411205648439271,2.7437589117697723,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
66,1291.1392405063293,6.751120783516338,2.8423638058385365,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
67,1341.7721518987341,6.712592182471639,3.027213349510429,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
68,1392.4050632911394,6.444766473287628,3.006224769977884,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
69,1443.0379746835442,6.146647836338906,2.8023725625687295,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
70,1493.6708860759495,5.798223760695684,2.348791956401739,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
71,1544.3037974683543,5.32382929901282,1.87844165577892,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
72,1594.9367088607596,4.558656899645215,1.47978648199829,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
73,1645.5696202531644,4.713189259540467,1.3852801806521307,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
74,1696.2025316455697,5.130472608747937,1.3652590615480622,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
75,1746.8354430379745,5.35961506153856,1.3295274291550874,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
76,1797.4683544303798,5.156633259909493,1.2709242718539837,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
77,1848.1012658227846,4.4833362788529625,1.0794147025759868,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
78,1898.73417721519,3.8988026461998624,0.9771570611429098,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
79,1949.3670886075947,3.451926995288758,0.8496554949384618,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
80,2000,3.4620397529715583,0.9638122630578924,gene,dKO,WT,hybrid,down,28,WT (dKO DEGs)
1,-2000,2.384714501290643,0.18308996495601043,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
2,-1949.367088607595,2.354980354963753,0.17242600870439775,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
3,-1898.73417721519,2.3382191646039066,0.1488836094058618,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
4,-1848.1012658227849,2.3107674684737423,0.13158976092165348,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
5,-1797.4683544303798,2.3447288007798632,0.12647810923535235,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
6,-1746.8354430379748,2.364343507654037,0.13288201181997947,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
7,-1696.2025316455697,2.3944860662026226,0.14287034084040556,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
8,-1645.5696202531644,2.4567208798214186,0.15428626582035887,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
9,-1594.9367088607596,2.4770141910882395,0.15294214127493072,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
10,-1544.3037974683543,2.524529756945866,0.1688185306227934,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
11,-1493.6708860759495,2.610321023982017,0.21299989426194008,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
12,-1443.0379746835442,2.672413866679194,0.23868349945047754,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
13,-1392.4050632911392,2.735499491165772,0.2564211720232607,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
14,-1341.7721518987341,2.7923851573007066,0.27475045405856724,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
15,-1291.139240506329,2.7568534948970695,0.257107525755612,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
16,-1240.506329113924,2.694850798087778,0.2120777494752519,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
17,-1189.873417721519,2.65030952363416,0.18777612158618967,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
18,-1139.240506329114,2.6521572153485833,0.18299237618314548,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
19,-1088.607594936709,2.6680916014834914,0.1884612353351071,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
20,-1037.9746835443038,2.6795488189354404,0.20932856590726057,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
21,-987.3417721518988,2.7043480018474546,0.22603958722771922,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
22,-936.7088607594937,2.7722216111415583,0.24377687365223755,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
23,-886.0759493670887,2.89361074302932,0.25623907405980606,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
24,-835.4430379746836,2.9288983367465016,0.23983110241565375,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
25,-784.8101265822784,3.054859955502901,0.24143090328523503,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
26,-734.1772151898733,3.0681101638889023,0.2383806262031413,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
27,-683.5443037974683,3.014543447388863,0.22842312074384805,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
28,-632.9113924050632,3.008287702353459,0.21469461800340567,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
29,-582.2784810126582,3.032989619761035,0.2057354128289429,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
30,-531.6455696202531,3.044413928938376,0.19393503002513357,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
31,-481.0126582278481,3.102531781449499,0.20354933050261417,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
32,-430.37974683544303,3.137530837808131,0.22029974735047464,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
33,-379.746835443038,3.1777902944970746,0.23389824725342867,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
34,-329.11392405063293,3.2235013240029566,0.24161081869381779,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
35,-278.4810126582279,3.3009708180936563,0.2593896555757277,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
36,-227.84810126582283,3.44222548053744,0.2894929366160324,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
37,-177.21518987341778,3.5519032496091865,0.32038454470033406,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
38,-126.58227848101274,3.625663323623296,0.3324790906438031,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
39,-75.94936708860769,3.7111286976762408,0.33709910675334986,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
40,-25.316455696202638,3.6742607609470967,0.3296249775675977,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
41,25.31645569620241,3.645299264857256,0.3163565238264214,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
42,75.94936708860769,3.5471625871488657,0.29414978748078613,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
43,126.58227848101251,3.4812759154744897,0.2696372217966634,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
44,177.21518987341778,3.3589631056473452,0.23531405485212514,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
45,227.8481012658226,3.2630301007827525,0.22330176729152082,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
46,278.4810126582279,3.235408540178602,0.2218782912161517,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
47,329.1139240506327,3.2047886499281337,0.2312176094889318,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
48,379.746835443038,3.233890640731625,0.25003063273661574,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
49,430.37974683544326,3.2128482473716913,0.2560589501120851,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
50,481.0126582278481,3.2215170427535598,0.2555184001843745,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
51,531.6455696202534,3.208121502353826,0.24653186886485123,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
52,582.2784810126582,3.164977519213653,0.23825072364520822,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
53,632.9113924050635,3.154703185093327,0.24007026059702702,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
54,683.5443037974683,3.20294193569467,0.24969903696719295,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
55,734.1772151898736,3.194197196952446,0.2484201135541642,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
56,784.8101265822784,3.164293819342175,0.24289449531323173,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
57,835.4430379746836,3.1103016964146337,0.23658023129053707,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
58,886.0759493670885,2.999000197786259,0.22088331865682154,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
59,936.7088607594937,2.8971249044449707,0.2072898279807811,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
60,987.3417721518986,2.8375320563967814,0.2013075042786,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
61,1037.9746835443038,2.7810809368053193,0.21534995261117898,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
62,1088.6075949367087,2.7156516771478194,0.23174683400280388,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
63,1139.240506329114,2.7637118666633818,0.251864381890091,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
64,1189.8734177215188,2.8208383806266415,0.26281122271137425,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
65,1240.506329113924,2.8301978622830606,0.27376517128781147,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
66,1291.1392405063293,2.809871512865532,0.2783395524295259,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
67,1341.7721518987341,2.6948389933908814,0.2572880488441789,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
68,1392.4050632911394,2.587551330628512,0.2304026661136121,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
69,1443.0379746835442,2.5263906582580713,0.19925905432475394,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
70,1493.6708860759495,2.4603842555384143,0.17701935893089935,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
71,1544.3037974683543,2.4010908583499875,0.1564847367548711,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
72,1594.9367088607596,2.393849551569659,0.1515643501800464,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
73,1645.5696202531644,2.451045072313202,0.15713940397802997,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
74,1696.2025316455697,2.549271612321822,0.17198027163159335,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
75,1746.8354430379745,2.578463351221523,0.18433477990985878,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
76,1797.4683544303798,2.6308463785015284,0.1990386068783201,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
77,1848.1012658227846,2.628203982777866,0.1992823512986421,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
78,1898.73417721519,2.6276425764816005,0.20097878316247708,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
79,1949.3670886075947,2.5252496255544576,0.18942902914895632,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
80,2000,2.4137313380454284,0.1759518809154965,gene,dKO,WT,unfiltered,up,993,WT (dKO DEGs)
1,-2000,2.935245000419797,0.23853915676921342,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
2,-1949.367088607595,2.9376207023377745,0.22819588906236482,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
3,-1898.73417721519,2.870057953659228,0.22047401584828172,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
4,-1848.1012658227849,2.813254941748783,0.21889584429347828,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
5,-1797.4683544303798,2.6973011521776904,0.21687453714185334,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
6,-1746.8354430379748,2.629201023463701,0.22266435658636152,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
7,-1696.2025316455697,2.5193807870091436,0.21997541077561922,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
8,-1645.5696202531644,2.4665510461958724,0.20036753085561743,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
9,-1594.9367088607596,2.458384653803372,0.18484924671937714,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
10,-1544.3037974683543,2.459461202933851,0.1691471216936236,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
11,-1493.6708860759495,2.467682280796444,0.16361415241495642,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
12,-1443.0379746835442,2.4732077307589693,0.16562037181507824,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
13,-1392.4050632911392,2.5633004126785703,0.1905603695291835,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
14,-1341.7721518987341,2.7112467770476343,0.24514941813841462,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
15,-1291.139240506329,2.787972266167728,0.27566414555898,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
16,-1240.506329113924,2.8329416107341614,0.2979077017657075,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
17,-1189.873417721519,2.8617415487050515,0.3159551938588838,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
18,-1139.240506329114,2.8547915949140275,0.29984404203264814,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
19,-1088.607594936709,2.7839228661692874,0.25565305545692596,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
20,-1037.9746835443038,2.7079226335446815,0.21578135371722726,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
21,-987.3417721518988,2.646886145864073,0.19745883000118922,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
22,-936.7088607594937,2.614308444395181,0.1933401489535193,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
23,-886.0759493670887,2.599335838359194,0.18915379143242483,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
24,-835.4430379746836,2.544417114789512,0.17584853821770066,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
25,-784.8101265822784,2.4846523046669824,0.16262980945389707,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
26,-734.1772151898733,2.4480949666203213,0.1508445164456603,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
27,-683.5443037974683,2.4876243677882535,0.1476496910267611,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
28,-632.9113924050632,2.5346596758642765,0.14991656203956397,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
29,-582.2784810126582,2.5853875717472232,0.15250678853196173,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
30,-531.6455696202531,2.604218061485082,0.15416018009412893,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
31,-481.0126582278481,2.681620355507073,0.16416380827688157,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
32,-430.37974683544303,2.8066434876349717,0.18594510701286074,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
33,-379.746835443038,3.0357729503333446,0.24199217418403773,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
34,-329.11392405063293,3.2871308413429112,0.3059172903876344,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
35,-278.4810126582279,3.515766547461721,0.36031641809516146,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
36,-227.84810126582283,3.6603722222237076,0.3992929777785298,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
37,-177.21518987341778,3.762095136265894,0.42946146402552926,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
38,-126.58227848101274,3.7972419978267022,0.4295478400558038,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
39,-75.94936708860769,3.790665154616461,0.40616419380114493,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
40,-25.316455696202638,3.6684150438829133,0.36064540982966287,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
41,25.31645569620241,3.576223978488553,0.3265231847285965,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
42,75.94936708860769,3.4189642591795177,0.2900343090795782,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
43,126.58227848101251,3.3036587544581977,0.27372439219181915,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
44,177.21518987341778,3.2117138750776673,0.24391060760819647,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
45,227.8481012658226,3.0916265338146274,0.2201708976680268,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
46,278.4810126582279,2.998162314386207,0.21114849503090027,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
47,329.1139240506327,2.887734770286157,0.1979232511045397,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
48,379.746835443038,2.794895925905464,0.18237474086968233,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
49,430.37974683544326,2.7148752442212967,0.16930101554626134,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
50,481.0126582278481,2.6226242654452623,0.1534950241019007,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
51,531.6455696202534,2.611715658530439,0.14986362908067913,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
52,582.2784810126582,2.5911229406422818,0.15408106689647372,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
53,632.9113924050635,2.602608169168102,0.16119865411466952,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
54,683.5443037974683,2.647031746861216,0.17470125674800024,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
55,734.1772151898736,2.658436430367236,0.1888050374135944,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
56,784.8101265822784,2.712313654521484,0.20029786178106737,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
57,835.4430379746836,2.7444037724366313,0.205699239127497,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
58,886.0759493670885,2.7260631518771543,0.20356765010162314,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
59,936.7088607594937,2.697040308059866,0.195631228184774,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
60,987.3417721518986,2.6758076641010273,0.19428232734779494,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
61,1037.9746835443038,2.6538979101625286,0.1988985827836001,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
62,1088.6075949367087,2.5920939827303813,0.1886214923406359,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
63,1139.240506329114,2.5090257234045894,0.1681065112838048,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
64,1189.8734177215188,2.4021805744268456,0.14716866328309097,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
65,1240.506329113924,2.3548599972487976,0.1400400383820565,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
66,1291.1392405063293,2.326794806336976,0.14164630204322198,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
67,1341.7721518987341,2.3357372629258166,0.1568544909648798,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
68,1392.4050632911394,2.3254224936386003,0.1725329601121515,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
69,1443.0379746835442,2.3282166450512336,0.18415299201343702,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
70,1493.6708860759495,2.3196785599301815,0.18211185222960719,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
71,1544.3037974683543,2.286891160148095,0.1784280361389961,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
72,1594.9367088607596,2.260084523694891,0.16361605838175905,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
73,1645.5696202531644,2.274499347342503,0.1564761748825234,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
74,1696.2025316455697,2.3319026833164447,0.1604768748526646,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
75,1746.8354430379745,2.3668404227648567,0.16629104275416437,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
76,1797.4683544303798,2.4183897050398055,0.18530154074789784,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
77,1848.1012658227846,2.464380820365179,0.2121996932979888,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
78,1898.73417721519,2.5090269031478116,0.23265787892272802,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
79,1949.3670886075947,2.4832427363951366,0.2143964090934168,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
80,2000,2.4517810929255246,0.18253625366019968,gene,dKO,WT,unfiltered,down,1128,WT (dKO DEGs)
1,-2000,6.920120663345884,0.6246719737395473,fragment,dKO,dKO,pooled,up,388,dKO
2,-1949.367088607595,7.080239283839862,0.6515402113007337,fragment,dKO,dKO,pooled,up,388,dKO
3,-1898.73417721519,7.039508606576428,0.6361672969182699,fragment,dKO,dKO,pooled,up,388,dKO
4,-1848.1012658227849,6.822479341460258,0.5866131393200283,fragment,dKO,dKO,pooled,up,388,dKO
5,-1797.4683544303798,6.776856509850607,0.5683839069390323,fragment,dKO,dKO,pooled,up,388,dKO
6,-1746.8354430379748,6.924436394986008,0.5762888150007314,fragment,dKO,dKO,pooled,up,388,dKO
7,-1696.2025316455697,7.164720659489484,0.5918454997089196,fragment,dKO,dKO,pooled,up,388,dKO
8,-1645.5696202531644,7.3455536905863035,0.5839224122187073,fragment,dKO,dKO,pooled,up,388,dKO
9,-1594.9367088607596,7.218225142357685,0.5358904978421933,fragment,dKO,dKO,pooled,up,388,dKO
10,-1544.3037974683543,7.404821480565874,0.613802493073751,fragment,dKO,dKO,pooled,up,388,dKO
11,-1493.6708860759495,7.702279947522989,0.7983123915735243,fragment,dKO,dKO,pooled,up,388,dKO
12,-1443.0379746835442,7.932467464913207,0.9079989802804342,fragment,dKO,dKO,pooled,up,388,dKO
13,-1392.4050632911392,8.140544986286525,0.9414536437009825,fragment,dKO,dKO,pooled,up,388,dKO
14,-1341.7721518987341,8.396477487978247,0.9381826778074142,fragment,dKO,dKO,pooled,up,388,dKO
15,-1291.139240506329,8.695429170944847,0.8887038036351221,fragment,dKO,dKO,pooled,up,388,dKO
16,-1240.506329113924,8.653853038313873,0.7747286115133685,fragment,dKO,dKO,pooled,up,388,dKO
17,-1189.873417721519,9.02197033780547,0.7962253565275099,fragment,dKO,dKO,pooled,up,388,dKO
18,-1139.240506329114,9.686218303446099,0.9031139787613222,fragment,dKO,dKO,pooled,up,388,dKO
19,-1088.607594936709,10.321612236553042,1.0234443486926275,fragment,dKO,dKO,pooled,up,388,dKO
20,-1037.9746835443038,10.822144481033805,1.0995993284602144,fragment,dKO,dKO,pooled,up,388,dKO
21,-987.3417721518988,11.175404717969322,1.1558406185128274,fragment,dKO,dKO,pooled,up,388,dKO
22,-936.7088607594937,11.766493370002488,1.1914668090493032,fragment,dKO,dKO,pooled,up,388,dKO
23,-886.0759493670887,12.489906796737225,1.1949100945027695,fragment,dKO,dKO,pooled,up,388,dKO
24,-835.4430379746836,12.756961264585712,1.1310619891660054,fragment,dKO,dKO,pooled,up,388,dKO
25,-784.8101265822784,13.50815594918949,1.1500234745262012,fragment,dKO,dKO,pooled,up,388,dKO
26,-734.1772151898733,13.778098354589488,1.1257958573681277,fragment,dKO,dKO,pooled,up,388,dKO
27,-683.5443037974683,13.901768835897707,1.0720498839517392,fragment,dKO,dKO,pooled,up,388,dKO
28,-632.9113924050632,14.06619690604636,1.0151922148051975,fragment,dKO,dKO,pooled,up,388,dKO
29,-582.2784810126582,14.515531917783813,1.0097916511143583,fragment,dKO,dKO,pooled,up,388,dKO
30,-531.6455696202531,15.229832587500209,1.0556844809846821,fragment,dKO,dKO,pooled,up,388,dKO
31,-481.0126582278481,16.08815428902808,1.1386531405751836,fragment,dKO,dKO,pooled,up,388,dKO
32,-430.37974683544303,17.216909244672948,1.2376463257186057,fragment,dKO,dKO,pooled,up,388,dKO
33,-379.746835443038,18.195398463086573,1.3066336978049156,fragment,dKO,dKO,pooled,up,388,dKO
34,-329.11392405063293,18.978335990748047,1.3447753558845352,fragment,dKO,dKO,pooled,up,388,dKO
35,-278.4810126582279,19.89144607928201,1.3785332894678073,fragment,dKO,dKO,pooled,up,388,dKO
36,-227.84810126582283,20.737710168505043,1.3808467000915259,fragment,dKO,dKO,pooled,up,388,dKO
37,-177.21518987341778,21.47250488397182,1.375752226077343,fragment,dKO,dKO,pooled,up,388,dKO
38,-126.58227848101274,21.986149300906256,1.3510320831750473,fragment,dKO,dKO,pooled,up,388,dKO
39,-75.94936708860769,22.459578940458723,1.3775938231420104,fragment,dKO,dKO,pooled,up,388,dKO
40,-25.316455696202638,22.317136412844626,1.331604554244193,fragment,dKO,dKO,pooled,up,388,dKO
41,25.31645569620241,21.859991825337673,1.258309158572224,fragment,dKO,dKO,pooled,up,388,dKO
42,75.94936708860769,21.003784506912904,1.184093691049373,fragment,dKO,dKO,pooled,up,388,dKO
43,126.58227848101251,20.409035092606576,1.1302635842960724,fragment,dKO,dKO,pooled,up,388,dKO
44,177.21518987341778,19.71660240147122,1.0519729406025706,fragment,dKO,dKO,pooled,up,388,dKO
45,227.8481012658226,19.046271811076455,1.0296652068820908,fragment,dKO,dKO,pooled,up,388,dKO
46,278.4810126582279,18.634697149273048,1.0557004499832847,fragment,dKO,dKO,pooled,up,388,dKO
47,329.1139240506327,18.46608097397175,1.0874121710363964,fragment,dKO,dKO,pooled,up,388,dKO
48,379.746835443038,18.366928234061426,1.161590420262034,fragment,dKO,dKO,pooled,up,388,dKO
49,430.37974683544326,17.727720679587517,1.179148349069167,fragment,dKO,dKO,pooled,up,388,dKO
