ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast_direction
GO:0035272	exocrine system development	9/572	54/14485	0.16666666666666666	4.2205710955710956	4.807435180905488	2.3799051565964548e-4	0.016031906554890663	0.014491990251810633	Tfcp2l1/Pax6/Tgm2/Lama5/Wls/Sema3c/Met/Fgfr2/Egfr	9	DHX36KO_vs_WT_down
GO:0022612	gland morphogenesis	16/572	148/14485	0.10810810810810811	2.7376677376677376	4.308244406831606	2.4831480670586164e-4	0.01623221303519365	0.014673056648997172	Gli2/Pax6/Tgm2/Lama5/Cdkn2a/Wnt4/Sema3c/Met/Fgfr2/Perp/Gli1/Egfr/Ntn1/Ptch1/Ddr1/Lims2	16	DHX36KO_vs_WT_down
GO:0032956	regulation of actin cytoskeleton organization	27/572	327/14485	0.08256880733944955	2.0909251299159557	4.045756571852607	2.490690515819216e-4	0.01623221303519365	0.014673056648997172	Spta1/Gsn/Dstn/Hck/Ccl27a/Wnt4/Met/Tacstd2/Cdc42ep5/Cyfip1/Pak1/Rnh1/Tpm1/Naa80/Myo1c/Cfl2/Edn1/Synpo2l/Sorbs3/Dmtn/Myh9/Sh3bp1/Lima1/Prkn/Myo1f/Svil/Flna	27	DHX36KO_vs_WT_down
GO:0048762	mesenchymal cell differentiation	22/572	243/14485	0.09053497942386832	2.292655903767015	4.120334360819479	2.588936350079633e-4	0.01623221303519365	0.014673056648997172	Rdh10/Wnt10a/Gbx2/Gata3/Pax6/Spred1/Lama5/Wwtr1/Wnt4/Sema3e/Sema3c/Radil/Fgfr2/Cited2/Pawr/Col1a1/Tfap2a/Edn1/Tsc2/Tcf7l2/Flna/Efnb1	22	DHX36KO_vs_WT_down
GO:0014033	neural crest cell differentiation	12/572	92/14485	0.13043478260869565	3.3030556400121616	4.493187698368513	2.5994659035745877e-4	0.01623221303519365	0.014673056648997172	Rdh10/Wnt10a/Gbx2/Pax6/Lama5/Sema3e/Sema3c/Radil/Cited2/Tfap2a/Edn1/Efnb1	12	DHX36KO_vs_WT_down
GO:0001822	kidney development	27/572	328/14485	0.08231707317073171	2.084550358178407	4.028402973312663	2.615776758070125e-4	0.01623221303519365	0.014673056648997172	Rdh10/Wnt6/Gli2/Gata3/Lrp2/Cat/Lama5/Wwtr1/Mme/Schip1/Tek/Wnt4/Spp1/Tacstd2/Gpr4/Fgfr2/Nup133/Prdm1/Id2/Tfap2a/Edn1/Ptch1/Irx2/Wnt7b/Tsc2/Acta2/Cited1	27	DHX36KO_vs_WT_down
GO:0043244	regulation of protein-containing complex disassembly	15/572	134/14485	0.11194029850746269	2.8347119298611836	4.326244714906969	2.628698467237838e-4	0.01623221303519365	0.014673056648997172	Map2/Spta1/Gsn/Dstn/Stmn2/Nes/Wdr47/Tpm1/Cfl2/Dmtn/Sh3bp1/Lima1/Map6d1/Svil/Mid1ip1	15	DHX36KO_vs_WT_down
GO:1902905	positive regulation of supramolecular fiber organization	17/572	164/14485	0.10365853658536585	2.6249893399283644	4.243435915880936	2.666846227830667e-4	0.01624218949169198	0.01468207483468996	Gsn/Dstn/Stmn2/Wnt4/Clip1/Met/Cdc42ep5/Cyfip1/Pak1/Tpm1/Myo1c/Cfl2/Edn1/Synpo2l/Sorbs3/Lima1/Flna	17	DHX36KO_vs_WT_down
GO:0051014	actin filament severing	5/572	16/14485	0.3125	7.913570804195804	5.610157164458724	2.868242685228775e-4	0.017232712133144777	0.015577454583504218	Gsn/Dstn/Cfl2/Myh9/Svil	5	DHX36KO_vs_WT_down
GO:0001525	angiogenesis	36/572	493/14485	0.07302231237322515	1.8491751656051858	3.8896697188428386	2.9125224853377747e-4	0.01726543329308233	0.01560703277055386	Casp8/Gbx2/Ptgs2/Vash2/Spred1/Thbs1/Tgm2/F3/Ccn1/Ddah1/Tek/Hspg2/Sema3e/Cxcl10/Anxa3/Flt1/Gpr4/Bcam/E2f8/Parva/Fgfr2/Rnh1/Col4a1/Col4a2/Gab1/Anxa2/Amotl2/Meis1/Edn1/Mmp14/Myh9/Card10/Wnt7b/Hdac7/Cyp1b1/Flna	36	DHX36KO_vs_WT_down
GO:0051495	positive regulation of cytoskeleton organization	18/572	181/14485	0.09944751381215469	2.518351813931924	4.167876380167417	2.979609484231204e-4	0.017430715482752546	0.015756439073122908	Gsn/Dstn/Stmn2/Nes/Wnt4/Clip1/Met/Cdc42ep5/Cyfip1/Pak1/Tpm1/Myo1c/Cfl2/Edn1/Synpo2l/Sorbs3/Lima1/Flna	18	DHX36KO_vs_WT_down
GO:0030042	actin filament depolymerization	9/572	56/14485	0.16071428571428573	4.0698364135864145	4.666841057127146	3.16093236488923e-4	0.018251305577009762	0.016498208843673385	Spta1/Gsn/Dstn/Tpm1/Cfl2/Dmtn/Sh3bp1/Lima1/Svil	9	DHX36KO_vs_WT_down
GO:0030216	keratinocyte differentiation	13/572	108/14485	0.12037037037037036	3.0481902356902357	4.331914863208035	3.2732623156746655e-4	0.018657595199345595	0.01686547303811859	Ptgs2/Irf6/Pax6/Cdkn2a/Errfi1/Krt14/Krt17/Dsp/Tfap2a/Flnb/Tgm1/Krt7/Ppl	13	DHX36KO_vs_WT_down
GO:0051017	actin filament bundle assembly	17/572	169/14485	0.10059171597633136	2.547326933421608	4.102479999674558	3.8032627836238116e-4	0.021404185235432235	0.019348244247669174	Myl9/Wnt4/Met/Cald1/Tacstd2/Pak1/Tpm1/Pawr/Actn1/Synpo2l/Sorbs3/Dmtn/Myh9/Lima1/Prkn/Pdlim1/Flna	17	DHX36KO_vs_WT_down
GO:0014706	striated muscle tissue development	31/572	409/14485	0.07579462102689487	1.9193795202352661	3.82427161622097	4.046217699785793e-4	0.022486854866559547	0.020326919970765998	Fhl2/Casp8/Casq1/Lrp2/Actc1/Lmna/Camk2d/Hspg2/Sema3c/Met/Pak1/Sox6/Fgfr2/Acta1/Usp2/Tpm1/Cited2/Gli1/Myl6/Myl6b/Meis1/Id2/Cfl2/Dsp/Edn1/Flnb/Tnnc1/Hdac7/Nkx2-5/Svil/Tcf7l2	31	DHX36KO_vs_WT_down
GO:0007163	establishment or maintenance of cell polarity	20/572	218/14485	0.09174311926605505	2.323250144351062	3.991496438742889	4.0988814599538095e-4	0.02249830490241313	0.02033727019376692	Dst/Map2/Gata3/Gsn/Pax6/Fermt1/Pard6b/Lmna/Tek/Pak1/Parva/Ooep/Amotl2/Flot2/Myh9/Sh3bp1/Wnt7b/Tsc2/Pard6g/Pdlim1	20	DHX36KO_vs_WT_down
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	4/572	10/14485	0.4	10.12937062937063	5.855492545176647	4.177756619545057e-4	0.02265159259816747	0.020475834112224683	Col4a1/Col4a2/Col1a1/Ddr1	4	DHX36KO_vs_WT_down
GO:0006937	regulation of muscle contraction	15/572	140/14485	0.10714285714285714	2.7132242757242753	4.130093094585294	4.231951138939526e-4	0.02266898164304233	0.020491552883286128	Ptgs2/Atp1b1/Casq1/Sri/Kit/Flt1/Pawr/Smtn/Anxa6/Rangrf/Dsp/Edn1/Tnnc1/Nkx2-5/Gsto1	15	DHX36KO_vs_WT_down
GO:0097284	hepatocyte apoptotic process	6/572	26/14485	0.23076923076923078	5.843867670790749	5.01235353300376	4.325216535741919e-4	0.022892753235605443	0.02069383049306096	Casp8/Gsn/Bcl2l1/Stk3/Krt8/Krt18	6	DHX36KO_vs_WT_down
GO:0007435	salivary gland morphogenesis	7/572	36/14485	0.19444444444444445	4.923999611499611	4.77961802699518	4.438979181342287e-4	0.022948490046799774	0.02074421360387375	Pax6/Tgm2/Lama5/Sema3c/Met/Fgfr2/Egfr	7	DHX36KO_vs_WT_down
GO:0021884	forebrain neuron development	7/572	36/14485	0.19444444444444445	4.923999611499611	4.77961802699518	4.438979181342287e-4	0.022948490046799774	0.02074421360387375	Gbx2/Sema3e/Fgfr2/Sox1/Foxg1/Tfap2a/Sall3	7	DHX36KO_vs_WT_down
GO:0010810	regulation of cell-substrate adhesion	20/572	220/14485	0.09090909090909091	2.302129688493325	3.946040817348348	4.6119337504150234e-4	0.02356857178660367	0.021304734493750224	Thbs1/Fermt1/Ccn1/Cdkn2a/Tek/Wnt4/Cdk6/Sema3e/Spp1/Tacstd2/Col1a1/Vcl/Mmp14/Dmtn/Myh9/Ddr1/Lims2/Efemp2/Flna/Egfl6	20	DHX36KO_vs_WT_down
GO:0061572	actin filament bundle organization	17/572	172/14485	0.09883720930232558	2.5028968124898356	4.020313600149111	4.669000339285574e-4	0.023589063077799618	0.021323257530373594	Myl9/Wnt4/Met/Cald1/Tacstd2/Pak1/Tpm1/Pawr/Actn1/Synpo2l/Sorbs3/Dmtn/Myh9/Lima1/Prkn/Pdlim1/Flna	17	DHX36KO_vs_WT_down
GO:0001649	osteoblast differentiation	19/572	205/14485	0.09268292682926829	2.3470492921712434	3.938475921940067	4.996949898281955e-4	0.024962291289619746	0.02256458274587878	Fhl2/Satb2/Gli2/Wwtr1/Lmna/Ccn1/Wnt4/Cdk6/Spp1/Ifitm1/Gli1/Igfbp3/Col1a1/Id2/Pdlim7/Ptch1/Wnt7b/Hdac7/Cited1	19	DHX36KO_vs_WT_down
GO:0050680	negative regulation of epithelial cell proliferation	15/572	143/14485	0.1048951048951049	2.656303486723067	4.035849434705024	5.30781036299481e-4	0.026220583193194362	0.023702011656039985	Irf6/Gata3/Pax6/Thbs1/B2m/Cdkn2a/Cdk6/Flt1/Fgfr2/Marveld3/Ptch1/Stk3/Eppk1/Tsc2/Lims2	15	DHX36KO_vs_WT_down
GO:0003015	heart process	19/572	207/14485	0.09178743961352658	2.3243724874159657	3.8912892469306835	5.634402782554142e-4	0.027328010690647837	0.024703067172595933	Atp1b1/Gsn/Ext2/Actc1/Wwtr1/Camk2d/Sri/Met/Tpm1/Mdm2/Smtn/Ramp3/Rangrf/Dsp/Edn1/Tnnc1/Nkx2-5/Gsto1/Flna	19	DHX36KO_vs_WT_down
GO:0061326	renal tubule development	12/572	100/14485	0.12	3.038811188811189	4.14814524996432	5.654918991317141e-4	0.027328010690647837	0.024703067172595933	Wnt6/Gata3/Lama5/Wwtr1/Wnt4/Tacstd2/Col4a1/Ptch1/Irx2/Wnt7b/Tsc2/Cited1	12	DHX36KO_vs_WT_down
GO:0006749	glutathione metabolic process	9/572	61/14485	0.14754098360655737	3.7362432649317894	4.342188233382933	6.074165659634814e-4	0.029038430669609015	0.026249195799078348	Gss/Gstm3/Gstm2/Gstm1/Cth/Ethe1/Gsta4/Gstp2/Gsto1	9	DHX36KO_vs_WT_down
GO:0008360	regulation of cell shape	14/572	130/14485	0.1076923076923077	2.7271382463690155	4.0107820174822395	6.187819672917995e-4	0.0292670704955249	0.026455874032699785	Spta1/Hck/Sema3e/Kit/Shroom3/Cdc42ep5/Cyfip1/Parva/Prag1/Palm3/Tpm1/Dmtn/Myh9/Epb41l3	14	DHX36KO_vs_WT_down
GO:0030049	muscle filament sliding	4/572	11/14485	0.36363636363636365	9.2085187539733	5.522029635777542	6.3606690660333e-4	0.02976793122903584	0.026908625478243922	Tpm1/Myl6/Myl6b/Tnnc1	4	DHX36KO_vs_WT_down
GO:0014812	muscle cell migration	14/572	131/14485	0.10687022900763359	2.7063203971600918	3.9777880534082932	6.683373488373346e-4	0.030787964213429588	0.027830681006433735	S100a11/F3/Camk2d/Met/Pak1/Parva/Gab1/Tpm1/Mdm2/Igfbp3/Myh9/Ddr1/Cyp1b1/Gstp2	14	DHX36KO_vs_WT_down
GO:0043242	negative regulation of protein-containing complex disassembly	11/572	88/14485	0.125	3.1654283216783217	4.131245714115645	6.717122196812123e-4	0.030787964213429588	0.027830681006433735	Map2/Spta1/Gsn/Stmn2/Wdr47/Tpm1/Dmtn/Lima1/Map6d1/Svil/Mid1ip1	11	DHX36KO_vs_WT_down
GO:1902904	negative regulation of supramolecular fiber organization	16/572	162/14485	0.09876543209876543	2.501079167745834	3.895614637466052	6.842825405552263e-4	0.031044083421515673	0.028062199138988764	Map2/Spta1/Gsn/Stmn2/Wdr47/Hspg2/Met/Tacstd2/Ldlr/Tpm1/Dmtn/Lima1/Map6d1/Prkn/Svil/Mid1ip1	16	DHX36KO_vs_WT_down
GO:0001890	placenta development	17/572	178/14485	0.09550561797752809	2.4185295042036614	3.861054800421211	6.919644271131997e-4	0.031075493363083694	0.028090592054419956	Ptgs2/Vash2/Mme/Ccn1/Met/E2f8/Fgfr2/Gab1/Cited2/Prdm1/Egfr/Krt19/Tex19.1/Stk3/Wnt7b/Krt8/Cited1	17	DHX36KO_vs_WT_down
GO:0060411	cardiac septum morphogenesis	10/572	75/14485	0.13333333333333333	3.3764568764568765	4.1836992682646645	7.00081648712064e-4	0.031125630101738366	0.028135912997712214	Lrp2/Ccn1/Sema3c/Parva/Fgfr2/Cited2/Mdm2/Slit3/Id2/Nkx2-5	10	DHX36KO_vs_WT_down
GO:0001503	ossification	29/572	386/14485	0.07512953367875648	1.9025372296097685	3.644152160703397	7.091001255986573e-4	0.03121444711298644	0.028216198848730313	Fhl2/Satb2/Gli2/Ptgs2/Ext2/Wwtr1/Dhx36/Lmna/Ccn1/Wnt4/Hspg2/Cdk6/Bmp2k/Spp1/Fgfr2/Ifitm1/Gli1/Igfbp3/Col1a1/Id2/Tfap2a/Pdlim7/Ptch1/Mmp14/Wnt7b/Hdac7/Col2a1/Tcf7l2/Cited1	29	DHX36KO_vs_WT_down
GO:0033002	muscle cell proliferation	21/572	245/14485	0.08571428571428572	2.1705794205794207	3.746802593295549	7.306717309624911e-4	0.03184869133195328	0.028789521865993713	Ptgs2/Thbs1/Tgm2/Camk2d/Flt1/Pak1/Fgfr2/Cnn1/Tpm1/Cited2/Mdm2/Gli1/Igfbp3/Egfr/Id2/Edn1/Skp2/Nkx2-5/Gstp2/Efemp2/Tcf7l2	21	DHX36KO_vs_WT_down
GO:0009880	embryonic pattern specification	10/572	76/14485	0.13157894736842105	3.3320298122929697	4.132909100076573	7.782589075761672e-4	0.03356695905761046	0.03034274443780495	Satb2/Lama5/Fgfr2/Ooep/Cobl/Meis1/Tfap2a/Ptch1/Efnb1/Cited1	10	DHX36KO_vs_WT_down
GO:0003205	cardiac chamber development	17/572	180/14485	0.09444444444444444	2.391656954156954	3.8093984040669255	7.85192024739426e-4	0.03356695905761046	0.03034274443780495	Fhl2/Gata3/Lrp2/Ccn1/Tek/Sema3c/Parva/Fgfr2/Tpm1/Cited2/Prdm1/Mdm2/Slit3/Id2/Dsp/Tnnc1/Nkx2-5	17	DHX36KO_vs_WT_down
GO:0060603	mammary gland duct morphogenesis	7/572	40/14485	0.175	4.43159965034965	4.406560299338712	8.648330348201388e-4	0.03643514868162909	0.03293543520289316	Gli2/Wnt4/Fgfr2/Perp/Ntn1/Ptch1/Ddr1	7	DHX36KO_vs_WT_down
GO:2000242	negative regulation of reproductive process	9/572	64/14485	0.140625	3.561106861888112	4.163435857151896	8.686742600658306e-4	0.03643514868162909	0.03293543520289316	Mael/Bcl2l1/Hormad1/Wnt4/Kit/Arhgdib/Myh9/Dusp1/Tex11	9	DHX36KO_vs_WT_down
GO:0045216	cell-cell junction organization	17/572	182/14485	0.09340659340659341	2.365375009605779	3.7584255715528077	8.889512020844057e-4	0.03693716863988101	0.03338923452590518	Nfasc/Cgn/Whrn/Cldn4/Marveld3/Cdh15/Perp/Myo1c/Dsp/Ocln/Vcl/Hdac7/Cldn6/Epb41l3/Mpp7/Lims2/Flna	17	DHX36KO_vs_WT_down
GO:0006941	striated muscle contraction	15/572	151/14485	0.09933774834437085	2.5155721761682024	3.795887014855381	9.380077193652344e-4	0.03821405731344118	0.034543473926348565	Atp1b1/Casq1/Gsn/Actc1/Camk2d/Sri/Met/Tpm1/Smtn/Rangrf/Dsp/Tnnc1/Nkx2-5/Gsto1/Flna	15	DHX36KO_vs_WT_down
GO:0007160	cell-matrix adhesion	19/572	216/14485	0.08796296296296297	2.2275236337736337	3.685461247266749	9.449164471996846e-4	0.03821405731344118	0.034543473926348565	Thbs1/Fermt1/Cdkn2a/Tek/Wnt4/Cdk6/Sema3e/Bcam/Mia/Anxa2/Actn1/Vcl/Mmp14/Dmtn/Myh9/Msln/Ddr1/Efemp2/Vwa2	19	DHX36KO_vs_WT_down
GO:0043410	positive regulation of MAPK cascade	30/572	412/14485	0.07281553398058252	1.8439388281621292	3.52369339651418	9.567674435871137e-4	0.03821405731344118	0.034543473926348565	Gsn/Thbs1/Rnf13/Pdgfc/Camk2d/Tek/Wnt4/Pla2g5/Nmnat1/Rell1/Kit/Flt1/Met/Fgfr2/Cd81/Gab1/Ryk/Ramp3/Igfbp3/Egfr/Timp2/Edn1/Sorbs3/Fgf17/Stk3/Myh9/Arhgap8/Wnt7b/Sh3rf2/Acta2	30	DHX36KO_vs_WT_down
GO:0003231	cardiac ventricle development	14/572	136/14485	0.10294117647058823	2.6068233237350884	3.8173206650694125	9.695289508166644e-4	0.03821405731344118	0.034543473926348565	Gata3/Lrp2/Ccn1/Sema3c/Fgfr2/Tpm1/Cited2/Prdm1/Mdm2/Slit3/Id2/Dsp/Tnnc1/Nkx2-5	14	DHX36KO_vs_WT_down
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	24/572	303/14485	0.07920792079207921	2.0058159662120056	3.58759143836227	9.712524688301514e-4	0.03821405731344118	0.034543473926348565	Aim2/Gata3/Lrp2/Prr5l/Cat/Thbs1/Blvra/Pdgfc/Cdkn2a/Tek/Errfi1/Sema3e/Flt1/Irs2/Rasd2/Ryk/Ramp3/Egfr/Edn1/Stk3/Tsc2/Ddr1/Tcf7l2/Pnma5	24	DHX36KO_vs_WT_down
GO:0048562	embryonic organ morphogenesis	24/572	303/14485	0.07920792079207921	2.0058159662120056	3.58759143836227	9.712524688301514e-4	0.03821405731344118	0.034543473926348565	Rdh10/Satb2/Gbx2/Gli2/Gata3/Neurod1/Pax6/Whrn/Hspg2/Tead1/Fgfr2/Cited2/Lrig3/Gli1/Ntn1/Id2/Foxg1/Tfap2a/Edn1/Mmp14/Col2a1/Nkx2-5/Clic5/Tcf7l2	24	DHX36KO_vs_WT_down
GO:0045879	negative regulation of smoothened signaling pathway	7/572	41/14485	0.17073170731707318	4.323511853999659	4.320930694439231	0.0010079351497447177	0.03930947084004399	0.03553366945268081	Gli2/Ptch2/Kctd21/Ptch1/Kctd6/Wnt7b/Sall3	7	DHX36KO_vs_WT_down
GO:0007409	axonogenesis	32/572	452/14485	0.07079646017699115	1.7928089609505538	3.4721172699551777	0.0010479948362723352	0.040510545017352	0.03661937658362334	Dst/Klf7/Map2/Gbx2/Gli2/Nfasc/Lamc2/Gata3/Lrp2/Pax6/Flrt3/Lama5/Wdr47/Nexn/Sema3e/Sema3c/Cyfip1/Pak1/Fgfr2/Ryk/Cobl/Slit3/Ntn1/Foxg1/Edn1/Ptch1/Vcl/Nefl/Wnt7b/Tsc2/Mbp/Efnb1	32	DHX36KO_vs_WT_down
GO:0003281	ventricular septum development	10/572	79/14485	0.12658227848101267	3.205497034610959	3.9854760027946354	0.0010569552906011766	0.040510545017352	0.03661937658362334	Gata3/Lrp2/Ccn1/Fgfr2/Cited2/Prdm1/Mdm2/Slit3/Id2/Nkx2-5	10	DHX36KO_vs_WT_down
GO:0030903	notochord development	5/572	21/14485	0.23809523809523808	6.0293872793872785	4.676408053028016	0.0011343264579035351	0.04296521796366375	0.03883827028085996	Gli2/Tead1/Gli1/Cobl/Col2a1	5	DHX36KO_vs_WT_down
GO:0001952	regulation of cell-matrix adhesion	13/572	123/14485	0.10569105691056911	2.6764597191426462	3.7859083596715	0.0011403274223374545	0.04296521796366375	0.03883827028085996	Thbs1/Fermt1/Cdkn2a/Tek/Wnt4/Cdk6/Sema3e/Vcl/Mmp14/Dmtn/Myh9/Ddr1/Efemp2	13	DHX36KO_vs_WT_down
GO:0072080	nephron tubule development	11/572	94/14485	0.11702127659574468	2.9633797054009823	3.8721717990827162	0.0011715074819860622	0.04376909466310952	0.03956493203204588	Wnt6/Gata3/Lama5/Wwtr1/Wnt4/Tacstd2/Ptch1/Irx2/Wnt7b/Tsc2/Cited1	11	DHX36KO_vs_WT_down
GO:0048863	stem cell differentiation	22/572	273/14485	0.08058608058608059	2.0407156945618485	3.5197977393812643	0.0012467426223445887	0.04607172611452971	0.04164638831007752	Rdh10/Wnt10a/Gbx2/Pax6/Lama5/Dhx36/Cdk6/Sema3e/Sema3c/Kit/Radil/Tacstd2/Sox6/Fgfr2/Cited2/Psmd11/Krt14/Tfap2a/Edn1/Wnt7b/Nkx2-5/Efnb1	22	DHX36KO_vs_WT_down
GO:0007389	pattern specification process	31/572	438/14485	0.07077625570776255	1.7922973145575885	3.4140142369877404	0.001253863891106184	0.04607172611452971	0.04164638831007752	Satb2/Wnt6/Gbx2/Gli2/Lrp2/Neurod1/Pax6/Lama5/Wls/Sema3c/Shroom3/Fgfr2/Ifitm1/Sox1/Ooep/Cited2/Gli1/Cobl/Meis1/Foxg1/Tfap2a/Edn1/Barx1/Ptch1/Irx2/Wnt7b/Hoxc13/Ets2/Nkx2-5/Efnb1/Cited1	31	DHX36KO_vs_WT_down
GO:0035270	endocrine system development	13/572	125/14485	0.104	2.6336363636363633	3.719332956950356	0.001323606795467937	0.04739299316905253	0.04284074340493941	Gli2/Gata3/Neurod1/Pax6/Wnt4/Cdk6/Sidt2/Cited2/Gli1/Edn1/Nkx2-5/Tcf7l2/Nr0b1	13	DHX36KO_vs_WT_down
GO:0048661	positive regulation of smooth muscle cell proliferation	12/572	110/14485	0.10909090909090909	2.7625556261919897	3.762418732256294	0.0013259508053534244	0.04739299316905253	0.04284074340493941	Ptgs2/Thbs1/Tgm2/Camk2d/Flt1/Pak1/Fgfr2/Mdm2/Egfr/Id2/Edn1/Skp2	12	DHX36KO_vs_WT_down
GO:0001755	neural crest cell migration	8/572	55/14485	0.14545454545454545	3.6834075015893197	4.0426550781218324	0.001332461571329637	0.04739299316905253	0.04284074340493941	Gbx2/Pax6/Lama5/Sema3e/Sema3c/Radil/Edn1/Efnb1	8	DHX36KO_vs_WT_down
GO:0043616	keratinocyte proliferation	8/572	55/14485	0.14545454545454545	3.6834075015893197	4.0426550781218324	0.001332461571329637	0.04739299316905253	0.04284074340493941	Irf6/Fermt1/Cdkn2a/Klk8/Fgfr2/Ptch1/Tgm1/Eppk1	8	DHX36KO_vs_WT_down
GO:0010761	fibroblast migration	9/572	68/14485	0.1323529411764706	3.3516299876593996	3.9411038296512886	0.0013519861493011278	0.04770579698248265	0.043123501403773655	Prr5l/Thbs1/Schip1/Pak1/Tfap2a/Dmtn/Tsc2/Acta2/Pdlim1	9	DHX36KO_vs_WT_down
GO:0002064	epithelial cell development	19/572	223/14485	0.08520179372197309	2.1576013672426226	3.532263766686544	0.0013780996188850288	0.04824433783907746	0.04361031367511844	Tfcp2l1/Pax6/Cgn/Cdk6/Shroom3/Met/Slc4a5/Gpr4/Fgfr2/Sidt2/Amotl2/Prdm1/Frmd6/Tfap2a/Edn1/Flnb/Vcl/Acta2/Flna	19	DHX36KO_vs_WT_down
GO:1990000	amyloid fibril formation	6/572	32/14485	0.1875	4.7481424825174825	4.30371951657424	0.001392245496532658	0.04835877716862654	0.04371376073817178	Gsn/B2m/Cdkn2a/Hspg2/Ldlr/Mdm2	6	DHX36KO_vs_WT_down
GO:0021879	forebrain neuron differentiation	10/572	82/14485	0.12195121951219512	3.088222752856899	3.844936300488325	0.0014124197961563967	0.04867921250939023	0.04400341723153915	Gbx2/Pax6/B2m/Wnt4/Sema3e/Fgfr2/Sox1/Foxg1/Tfap2a/Sall3	10	DHX36KO_vs_WT_down
GO:0009612	response to mechanical stimulus	17/572	190/14485	0.08947368421052632	2.26578027235922	3.561024185464685	0.0014290098234716908	0.04887213596273183	0.04417780976530296	Capn2/Gsn/Ano3/Thbs1/Whrn/Tek/Slc2a1/Kit/Pkd1l2/Piezo1/Cited2/Cnn2/Pawr/Col1a1/Edn1/Ptch1/Mmp14	17	DHX36KO_vs_WT_down
GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	3/49	10/14485	0.3	88.68367346938776	16.159514600366865	4.293409019413028e-6	0.006298431031478912	0.0048086181017425915	Tspan9/Col4a1/Col4a2	3	FANCJKO_vs_WT_up
GO:0038065	collagen-activated signaling pathway	3/49	15/14485	0.2	59.12244897959184	13.121217372851179	1.6086371409011302e-5	0.01179935342850979	0.009008367989046329	Tspan9/Col4a1/Col4a2	3	FANCJKO_vs_WT_up
GO:0016049	cell growth	9/49	484/14485	0.01859504132231405	5.496921909259572	5.862425819072911	3.0102747690429008e-5	0.013733494237747031	0.010485012642315389	Sox17/Serpine2/Cxcl12/Cryab/Egfr/Igfbp4/Dab2/Ccn4/Pou4f3	9	FANCJKO_vs_WT_up
GO:2001044	regulation of integrin-mediated signaling pathway	3/49	21/14485	0.14285714285714285	42.23032069970845	11.01541884129207	4.635459111660325e-5	0.013733494237747031	0.010485012642315389	Serpine1/Dab2/Lama1	3	FANCJKO_vs_WT_up
GO:0001558	regulation of cell growth	8/49	395/14485	0.020253164556962026	5.987083440971325	5.854752588688846	4.8247884051754396e-5	0.013733494237747031	0.010485012642315389	Sox17/Serpine2/Cxcl12/Cryab/Egfr/Igfbp4/Dab2/Ccn4	8	FANCJKO_vs_WT_up
GO:0010955	negative regulation of protein processing	3/49	24/14485	0.125	36.951530612244895	10.269344049797665	7.00406736653783e-5	0.013733494237747031	0.010485012642315389	Serpine2/Serpine1/Mdm2	3	FANCJKO_vs_WT_up
GO:1903318	negative regulation of protein maturation	3/49	24/14485	0.125	36.951530612244895	10.269344049797665	7.00406736653783e-5	0.013733494237747031	0.010485012642315389	Serpine2/Serpine1/Mdm2	3	FANCJKO_vs_WT_up
GO:0045931	positive regulation of mitotic cell cycle	5/49	130/14485	0.038461538461538464	11.369701726844584	6.919189159718811	7.489294744510992e-5	0.013733494237747031	0.010485012642315389	Pbx1/Meis2/Mdm2/Egfr/Foxa1	5	FANCJKO_vs_WT_up
GO:0035902	response to immobilization stress	3/49	26/14485	0.11538461538461539	34.10910518053375	9.84427755670053	8.954599529305266e-5	0.014595997232767582	0.011143501636468775	Atp1a3/Mdm2/Fos	3	FANCJKO_vs_WT_up
GO:0009266	response to temperature stimulus	5/49	155/14485	0.03225806451612903	9.535878867676102	6.224577215181816	1.7156323435124683e-4	0.02516832647932791	0.019215082247339647	Vgf/Cxcl12/Atp1a3/Cryab/Pmp22	5	FANCJKO_vs_WT_up
GO:0048754	branching morphogenesis of an epithelial tube	5/49	175/14485	0.02857142857142857	8.44606413994169	5.773575398476457	3.0147926334893446e-4	0.03213070319681805	0.024530598214339613	Pbx1/Cxcl12/Col4a1/Foxa1/Lama1	5	FANCJKO_vs_WT_up
GO:0001654	eye development	7/49	395/14485	0.017721518987341773	5.238698010849909	4.976160604776306	3.3995587392322737e-4	0.03213070319681805	0.024530598214339613	Pbx1/Meis2/Col4a1/Cryab/Egfr/Fos/Lama1	7	FANCJKO_vs_WT_up
GO:0009416	response to light stimulus	6/49	280/14485	0.02142857142857143	6.334548104956268	5.251397509007684	3.4405871597688927e-4	0.03213070319681805	0.024530598214339613	Meis2/Atp1a3/Mdm2/Egfr/Fos/Polk	6	FANCJKO_vs_WT_up
GO:0009314	response to radiation	7/49	396/14485	0.017676767676767676	5.225468975468975	4.967081513371772	3.451894708135814e-4	0.03213070319681805	0.024530598214339613	Meis2/Atp1a3/Cryab/Mdm2/Egfr/Fos/Polk	7	FANCJKO_vs_WT_up
GO:0150063	visual system development	7/49	396/14485	0.017676767676767676	5.225468975468975	4.967081513371772	3.451894708135814e-4	0.03213070319681805	0.024530598214339613	Pbx1/Meis2/Col4a1/Cryab/Egfr/Fos/Lama1	7	FANCJKO_vs_WT_up
